onset,duration,period,division,bar,beat,signature,chord,form,chorus_id
42.2885941043,0.401519274376,9,1,12,3,'9/4',NC,A1,1
42.6901133787,0.406893424036,9,1,12,4,'9/4',NC,A1,1
43.0970068027,0.402721088435,9,1,12,5,'9/4',NC,A1,1
43.4997278912,0.42201814059,9,1,12,6,'9/4',NC,A1,1
43.9217460317,0.401428571429,9,1,12,7,'9/4',NC,A1,1
44.3231746032,0.422267573696,9,1,12,8,'9/4',NC,A1,1
44.7454421769,0.387346938776,9,1,12,9,'9/4',NC,A1,1
45.1327891156,0.402517006803,9,1,13,1,'9/4',NC,A1,1
45.5353061224,0.447188208617,9,1,13,2,'9/4',NC,A1,1
45.9824943311,0.431133786848,9,1,13,3,'9/4',NC,A1,1
46.4136281179,0.429818594104,9,1,13,4,'9/4',NC,A1,1
46.843446712,0.429818594104,9,1,13,5,'9/4',NC,A1,1
