onset,duration,period,division,bar,beat,signature,chord,form,chorus_id
37.1878911565,0.633424036281,4,1,12,1,'4/4',F-7,A2,1
37.8213151927,0.58253968254,4,1,12,2,'4/4',F-7,A2,1
38.4038548753,0.608049886621,4,1,12,3,'4/4',Eo7,A2,1
39.0119047619,0.603197278912,4,1,12,4,'4/4',Eo7,A2,1
39.6151020408,0.594126984127,4,1,13,1,'4/4',Eb-7,A2,1
40.2092290249,0.615215419501,4,1,13,2,'4/4',Eb-7,A2,1
40.8244444444,0.599637188209,4,1,13,3,'4/4',Eb-7,A2,1
41.4240816327,0.62664399093,4,1,13,4,'4/4',Eb-7,A2,1
42.0507256236,0.586145124717,4,1,14,1,'4/4',Cm7b5,A2,1
42.6368707483,0.588412698413,4,1,14,2,'4/4',Cm7b5,A2,1
43.2252834467,0.574988662132,4,1,14,3,'4/4',F7,A2,1
43.8002721088,0.600158730159,4,1,14,4,'4/4',F7,A2,1
44.400430839,0.615623582766,4,1,15,1,'4/4',Bb-7,A2,1
45.0160544218,0.610839002268,4,1,15,2,'4/4',Eb7,A2,1
45.626893424,0.61179138322,4,1,15,3,'4/4',Eb-7,A2,1
46.2386848073,0.608798185941,4,1,15,4,'4/4',Ab7,A2,1
46.8474829932,0.591836734694,4,1,16,1,'4/4',Db,A2,1
47.4393197279,0.598594104308,4,1,16,2,'4/4',Db,A2,1
48.0379138322,0.58798185941,4,1,16,3,'4/4',A7,A2,1
48.6258956916,0.625419501134,4,1,16,4,'4/4',A7,A2,1
49.2513151927,0.627210884354,4,1,17,1,'4/4',Dj7,B1,1
49.8785260771,0.608140589569,4,1,17,2,'4/4',Dj7,B1,1
50.4866666667,0.585600907029,4,1,17,3,'4/4',E-7,B1,1
51.0722675737,0.619818594104,4,1,17,4,'4/4',E-7,B1,1
51.6920861678,0.602857142857,4,1,18,1,'4/4',D,B1,1
52.2949433107,0.613151927438,4,1,18,2,'4/4',D,B1,1
52.9080952381,0.602244897959,4,1,18,3,'4/4',G-7,B1,1
53.5103401361,0.595600907029,4,1,18,4,'4/4',C7,B1,1
54.1059410431,0.625850340136,4,1,19,1,'4/4',F#-7,B1,1
54.7317913832,0.632494331066,4,1,19,2,'4/4',B-7,B1,1
55.3642857143,0.612108843537,4,1,19,3,'4/4',E-7,B1,1
55.9763945578,0.62843537415,4,1,19,4,'4/4',A7,B1,1
56.604829932,0.574920634921,4,1,20,1,'4/4',Dj7,B1,1
57.1797505669,0.603650793651,4,1,20,2,'4/4',Dj7,B1,1
57.7834013605,0.579727891156,4,1,20,3,'4/4',Dj7,B1,1
58.3631292517,0.6189569161,4,1,20,4,'4/4',Dj7,B1,1
58.9820861678,0.602857142857,4,1,21,1,'4/4',D-7,B1,1
59.5849433107,0.601337868481,4,1,21,2,'4/4',D-7,B1,1
60.1862811791,0.60925170068,4,1,21,3,'4/4',G7,B1,1
60.7955328798,0.599319727891,4,1,21,4,'4/4',G7,B1,1
61.3948526077,0.583560090703,4,1,22,1,'4/4',Cj7,B1,1
61.9784126984,0.584353741497,4,1,22,2,'4/4',Cj7,B1,1
62.5627664399,0.614897959184,4,1,22,3,'4/4',Ebo,B1,1
63.1776643991,0.602108843537,4,1,22,4,'4/4',Ebo,B1,1
63.7797732426,0.591247165533,4,1,23,1,'4/4',D-7,B1,1
64.3710204082,0.62022675737,4,1,23,2,'4/4',D-7,B1,1
64.9912471655,0.610702947846,4,1,23,3,'4/4',G7,B1,1
65.6019501134,0.604172335601,4,1,23,4,'4/4',G7,B1,1
66.206122449,0.615238095238,4,1,24,1,'4/4',C7,B1,1
66.8213605442,0.583968253968,4,1,24,2,'4/4',B7,B1,1
67.4053287982,0.602335600907,4,1,24,3,'4/4',Bb7,B1,1
68.0076643991,0.608798185941,4,1,24,4,'4/4',Bb7,B1,1
68.616462585,0.594965986395,4,1,25,1,'4/4',Eb-7,A3,1
69.2114285714,0.604648526077,4,1,25,2,'4/4',Eb-7,A3,1
69.8160770975,0.607573696145,4,1,25,3,'4/4',Bb79b,A3,1
70.4236507937,0.598639455782,4,1,25,4,'4/4',Bb79b,A3,1
71.0222902494,0.617301587302,4,1,26,1,'4/4',Eb-7,A3,1
71.6395918367,0.600181405896,4,1,26,2,'4/4',Eb-7,A3,1
72.2397732426,0.605419501134,4,1,26,3,'4/4',D7,A3,1
72.8451927438,0.585918367347,4,1,26,4,'4/4',D7,A3,1
73.4311111111,0.621541950113,4,1,27,1,'4/4',Dbj7,A3,1
74.0526530612,0.593197278912,4,1,27,2,'4/4',Dbj7,A3,1
74.6458503401,0.637891156463,4,1,27,3,'4/4',Gb7,A3,1
75.2837414966,0.601859410431,4,1,27,4,'4/4',Gb7,A3,1
75.885600907,0.614807256236,4,1,28,1,'4/4',F-7,A3,1
76.5004081633,0.598684807256,4,1,28,2,'4/4',F-7,A3,1
77.0990929705,0.611111111111,4,1,28,3,'4/4',Eo7,A3,1
77.7102040816,0.590702947846,4,1,28,4,'4/4',Eo7,A3,1
78.3009070295,0.607505668934,4,1,29,1,'4/4',Eb-7,A3,1
78.9084126984,0.605986394558,4,1,29,2,'4/4',Eb-7,A3,1
79.514399093,0.638594104308,4,1,29,3,'4/4',Eb-7,A3,1
80.1529931973,0.614126984127,4,1,29,4,'4/4',Eb-7,A3,1
80.7671201814,0.601655328798,4,1,30,1,'4/4',Cm7b5,A3,1
81.3687755102,0.617959183673,4,1,30,2,'4/4',Cm7b5,A3,1
81.9867346939,0.604897959184,4,1,30,3,'4/4',F7,A3,1
82.5916326531,0.599637188209,4,1,30,4,'4/4',F7,A3,1
83.1912698413,0.642947845805,4,1,31,1,'4/4',Bb-7,A3,1
83.8342176871,0.612176870748,4,1,31,2,'4/4',Eb7,A3,1
84.4463945578,0.597959183673,4,1,31,3,'4/4',Eb-7,A3,1
85.0443537415,0.636145124717,4,1,31,4,'4/4',Ab7,A3,1
85.6804988662,0.600975056689,4,1,32,1,'4/4',Db6,A3,1
86.2814739229,0.595986394558,4,1,32,2,'4/4',Db6,A3,1
86.8774603175,0.606984126984,4,1,32,3,'4/4',Bb7,A3,1
87.4844444444,0.635170068027,4,1,32,4,'4/4',Bb7,A3,1
88.1196145125,0.634535147392,4,1,33,1,'4/4',Eb-7,A1,2
88.7541496599,0.629070294785,4,1,33,2,'4/4',Eb-7,A1,2
89.3832199546,0.625442176871,4,1,33,3,'4/4',Bb79b,A1,2
90.0086621315,0.61820861678,4,1,33,4,'4/4',Bb79b,A1,2
90.6268707483,0.619229024943,4,1,34,1,'4/4',Eb-7,A1,2
91.2460997732,0.615646258503,4,1,34,2,'4/4',Eb-7,A1,2
91.8617460317,0.618185941043,4,1,34,3,'4/4',D7,A1,2
92.4799319728,0.600498866213,4,1,34,4,'4/4',D7,A1,2
93.080430839,0.604263038549,4,1,35,1,'4/4',Dbj7,A1,2
93.6846938776,0.590702947846,4,1,35,2,'4/4',Dbj7,A1,2
94.2753968254,0.605623582766,4,1,35,3,'4/4',Gb7,A1,2
94.8810204082,0.61925170068,4,1,35,4,'4/4',Gb7,A1,2
95.5002721088,0.593696145125,4,1,36,1,'4/4',F-7,A1,2
96.093968254,0.61358276644,4,1,36,2,'4/4',F-7,A1,2
96.7075510204,0.60612244898,4,1,36,3,'4/4',Eo7,A1,2
97.3136734694,0.583900226757,4,1,36,4,'4/4',Eo7,A1,2
97.8975736961,0.606598639456,4,1,37,1,'4/4',Eb-7,A1,2
98.5041723356,0.596054421769,4,1,37,2,'4/4',Eb-7,A1,2
99.1002267574,0.640929705215,4,1,37,3,'4/4',Eb-7,A1,2
99.7411564626,0.579115646259,4,1,37,4,'4/4',Eb-7,A1,2
100.320272109,0.615827664399,4,1,38,1,'4/4',Cm7b5,A1,2
100.936099773,0.610204081633,4,1,38,2,'4/4',Cm7b5,A1,2
101.546303855,0.595487528345,4,1,38,3,'4/4',F7,A1,2
102.141791383,0.615260770975,4,1,38,4,'4/4',F7,A1,2
102.757052154,0.602653061224,4,1,39,1,'4/4',Bb-7,A1,2
103.359705215,0.583537414966,4,1,39,2,'4/4',Eb7,A1,2
103.94324263,0.626099773243,4,1,39,3,'4/4',Eb-7,A1,2
104.569342404,0.559455782313,4,1,39,4,'4/4',Ab7,A1,2
105.128798186,0.618072562358,4,1,40,1,'4/4',Db6,A1,2
105.746870748,0.594716553288,4,1,40,2,'4/4',Db6,A1,2
106.341587302,0.585804988662,4,1,40,3,'4/4',Bb7,A1,2
106.92739229,0.591519274376,4,1,40,4,'4/4',Bb7,A1,2
107.518911565,0.589637188209,4,1,41,1,'4/4',Eb-7,A2,2
108.108548753,0.597074829932,4,1,41,2,'4/4',Eb-7,A2,2
108.705623583,0.603900226757,4,1,41,3,'4/4',Bb79b,A2,2
109.30952381,0.599274376417,4,1,41,4,'4/4',Bb79b,A2,2
109.908798186,0.603922902494,4,1,42,1,'4/4',Eb-7,A2,2
110.512721088,0.581179138322,4,1,42,2,'4/4',Eb-7,A2,2
111.093900227,0.579954648526,4,1,42,3,'4/4',D7,A2,2
111.673854875,0.625124716553,4,1,42,4,'4/4',D7,A2,2
112.298979592,0.616258503401,4,1,43,1,'4/4',Dbj7,A2,2
112.915238095,0.60201814059,4,1,43,2,'4/4',Dbj7,A2,2
113.517256236,0.608458049887,4,1,43,3,'4/4',Gb7,A2,2
114.125714286,0.599501133787,4,1,43,4,'4/4',Gb7,A2,2
114.72521542,0.601428571429,4,1,44,1,'4/4',F-7,A2,2
115.326643991,0.6210430839,4,1,44,2,'4/4',F-7,A2,2
115.947687075,0.62387755102,4,1,44,3,'4/4',Eo7,A2,2
116.571564626,0.595442176871,4,1,44,4,'4/4',Eo7,A2,2
117.167006803,0.597800453515,4,1,45,1,'4/4',Eb-7,A2,2
117.764807256,0.611111111111,4,1,45,2,'4/4',Eb-7,A2,2
118.375918367,0.616757369615,4,1,45,3,'4/4',Eb-7,A2,2
118.992675737,0.591428571429,4,1,45,4,'4/4',Eb-7,A2,2
119.584104308,0.58462585034,4,1,46,1,'4/4',Cm7b5,A2,2
120.168730159,0.581292517007,4,1,46,2,'4/4',Cm7b5,A2,2
120.750022676,0.603287981859,4,1,46,3,'4/4',F7,A2,2
121.353310658,0.594875283447,4,1,46,4,'4/4',F7,A2,2
121.948185941,0.600249433107,4,1,47,1,'4/4',Bb-7,A2,2
122.548435374,0.620544217687,4,1,47,2,'4/4',Eb7,A2,2
123.168979592,0.600770975057,4,1,47,3,'4/4',Eb-7,A2,2
123.769750567,0.595192743764,4,1,47,4,'4/4',Ab7,A2,2
124.364943311,0.602471655329,4,1,48,1,'4/4',Db,A2,2
124.967414966,0.622993197279,4,1,48,2,'4/4',Db,A2,2
125.590408163,0.63380952381,4,1,48,3,'4/4',A7,A2,2
126.224217687,0.596145124717,4,1,48,4,'4/4',A7,A2,2
126.820362812,0.603038548753,4,1,49,1,'4/4',Dj7,B1,2
127.423401361,0.621859410431,4,1,49,2,'4/4',Dj7,B1,2
128.045260771,0.601723356009,4,1,49,3,'4/4',E-7,B1,2
128.646984127,0.613514739229,4,1,49,4,'4/4',E-7,B1,2
129.260498866,0.617437641723,4,1,50,1,'4/4',D,B1,2
129.877936508,0.606077097506,4,1,50,2,'4/4',D,B1,2
130.484013605,0.59641723356,4,1,50,3,'4/4',G-7,B1,2
131.080430839,0.626712018141,4,1,50,4,'4/4',C7,B1,2
131.707142857,0.637823129252,4,1,51,1,'4/4',F#-7,B1,2
132.344965986,0.598412698413,4,1,51,2,'4/4',B-7,B1,2
132.943378685,0.620181405896,4,1,51,3,'4/4',E-7,B1,2
133.563560091,0.575056689342,4,1,51,4,'4/4',A7,B1,2
134.13861678,0.635238095238,4,1,52,1,'4/4',Dj7,B1,2
134.773854875,0.583854875283,4,1,52,2,'4/4',Dj7,B1,2
135.357709751,0.592630385488,4,1,52,3,'4/4',Dj7,B1,2
135.950340136,0.615986394558,4,1,52,4,'4/4',Dj7,B1,2
136.566326531,0.620612244898,4,1,53,1,'4/4',D7,B1,2
137.186938776,0.588820861678,4,1,53,2,'4/4',D7,B1,2
137.775759637,0.598775510204,4,1,53,3,'4/4',G7,B1,2
138.374535147,0.59387755102,4,1,53,4,'4/4',G7,B1,2
138.968412698,0.607482993197,4,1,54,1,'4/4',Cj7,B1,2
139.575895692,0.599863945578,4,1,54,2,'4/4',Cj7,B1,2
140.175759637,0.612879818594,4,1,54,3,'4/4',Ebo,B1,2
140.788639456,0.585487528345,4,1,54,4,'4/4',Ebo,B1,2
141.374126984,0.623673469388,4,1,55,1,'4/4',D-7,B1,2
141.997800454,0.59977324263,4,1,55,2,'4/4',D-7,B1,2
142.597573696,0.615215419501,4,1,55,3,'4/4',G7,B1,2
143.212789116,0.575646258503,4,1,55,4,'4/4',G7,B1,2
143.788435374,0.612675736961,4,1,56,1,'4/4',C7,B1,2
144.401111111,0.600839002268,4,1,56,2,'4/4',B7,B1,2
145.001950113,0.587845804989,4,1,56,3,'4/4',Bb7,B1,2
145.589795918,0.585623582766,4,1,56,4,'4/4',Bb7,B1,2
146.175419501,0.587845804989,4,1,57,1,'4/4',Eb-7,A3,2
146.763265306,0.617936507936,4,1,57,2,'4/4',Eb-7,A3,2
147.381201814,0.604988662132,4,1,57,3,'4/4',Bb79b,A3,2
147.986190476,0.615986394558,4,1,57,4,'4/4',Bb79b,A3,2
148.602176871,0.623786848073,4,1,58,1,'4/4',Eb-7,A3,2
149.225963719,0.62768707483,4,1,58,2,'4/4',Eb-7,A3,2
149.853650794,0.607573696145,4,1,58,3,'4/4',D7,A3,2
150.46122449,0.616984126984,4,1,58,4,'4/4',D7,A3,2
151.078208617,0.636077097506,4,1,59,1,'4/4',Dbj7,A3,2
151.714285714,0.623741496599,4,1,59,2,'4/4',Dbj7,A3,2
152.338027211,0.625192743764,4,1,59,3,'4/4',Gb7,A3,2
152.963219955,0.641904761905,4,1,59,4,'4/4',Gb7,A3,2
153.605124717,0.604399092971,4,1,60,1,'4/4',F-7,A3,2
154.20952381,0.633083900227,4,1,60,2,'4/4',F-7,A3,2
154.84260771,0.593673469388,4,1,60,3,'4/4',Eo7,A3,2
155.436281179,0.578752834467,4,1,60,4,'4/4',Eo7,A3,2
156.015034014,0.630068027211,4,1,61,1,'4/4',Eb-7,A3,2
156.645102041,0.573265306122,4,1,61,2,'4/4',Eb-7,A3,2
157.218367347,0.599909297052,4,1,61,3,'4/4',Eb-7,A3,2
157.818276644,0.622653061224,4,1,61,4,'4/4',Eb-7,A3,2
158.440929705,0.618503401361,4,1,62,1,'4/4',Cm7b5,A3,2
159.059433107,0.614671201814,4,1,62,2,'4/4',Cm7b5,A3,2
159.674104308,0.614240362812,4,1,62,3,'4/4',F7,A3,2
160.288344671,0.615260770975,4,1,62,4,'4/4',F7,A3,2
160.903605442,0.637482993197,4,1,63,1,'4/4',Bb-7,A3,2
161.541088435,0.603560090703,4,1,63,2,'4/4',Eb7,A3,2
162.144648526,0.615714285714,4,1,63,3,'4/4',Eb-7,A3,2
162.760362812,0.617414965986,4,1,63,4,'4/4',Ab7,A3,2
163.377777778,0.625918367347,4,1,64,1,'4/4',Db6,A3,2
164.003696145,0.609954648526,4,1,64,2,'4/4',Db6,A3,2
164.613650794,0.613741496599,4,1,64,3,'4/4',Bb7,A3,2
165.22739229,0.613741496599,4,1,64,4,'4/4',Bb7,A3,2
