onset,duration,period,division,bar,beat,signature,chord,form,chorus_id
15.290861678,0.220850340136,4,1,12,3,'4/4',Bb-6,A1,1
15.5117120181,0.220850340136,4,1,12,4,'4/4',Bb-6,A1,1
15.7325623583,0.206179138322,4,1,13,1,'4/4',F,A1,1
15.9387414966,0.206179138322,4,1,13,2,'4/4',F,A1,1
16.1449206349,0.214160997732,4,1,13,3,'4/4',F,A1,1
16.3590816327,0.214160997732,4,1,13,4,'4/4',F,A1,1
16.5732426304,0.225442176871,4,1,14,1,'4/4',C7,A1,1
16.7986848073,0.225442176871,4,1,14,2,'4/4',C7,A1,1
17.0241269841,0.210578231293,4,1,14,3,'4/4',C7,A1,1
17.2347052154,0.210578231293,4,1,14,4,'4/4',C7,A1,1
17.4452834467,0.218684807256,4,1,15,1,'4/4',F7,A1,1
17.663968254,0.218684807256,4,1,15,2,'4/4',F7,A1,1
17.8826530612,0.203571428571,4,1,15,3,'4/4',F7,A1,1
18.0862244898,0.203571428571,4,1,15,4,'4/4',F7,A1,1
18.2897959184,0.218650793651,4,1,16,1,'4/4',F7,A1,1
18.508446712,0.218650793651,4,1,16,2,'4/4',F7,A1,1
18.7270975057,0.215986394558,4,1,16,3,'4/4',F7,A1,1
18.9430839002,0.215986394558,4,1,16,4,'4/4',F7,A1,1
19.1590702948,0.210646258503,4,1,17,1,'4/4',Bb,B1,1
19.3697165533,0.210646258503,4,1,17,2,'4/4',Bb,B1,1
19.5803628118,0.20119047619,4,1,17,3,'4/4',Bb,B1,1
19.781553288,0.20119047619,4,1,17,4,'4/4',Bb,B1,1
19.9827437642,0.220884353741,4,1,18,1,'4/4',Bb,B1,1
20.2036281179,0.220884353741,4,1,18,2,'4/4',Bb,B1,1
20.4245124717,0.223662131519,4,1,18,3,'4/4',Bb,B1,1
20.6481746032,0.223662131519,4,1,18,4,'4/4',Bb,B1,1
20.8718367347,0.205634920635,4,1,19,1,'4/4',Bb7,B1,1
21.0774716553,0.205634920635,4,1,19,2,'4/4',Bb7,B1,1
21.283106576,0.216020408163,4,1,19,3,'4/4',Bb7,B1,1
21.4991269841,0.216020408163,4,1,19,4,'4/4',Bb7,B1,1
21.7151473923,0.223628117914,4,1,20,1,'4/4',Bb7,B1,1
21.9387755102,0.223628117914,4,1,20,2,'4/4',Bb7,B1,1
22.1624036281,0.215884353741,4,1,20,3,'4/4',Bb7,B1,1
22.3782879819,0.215884353741,4,1,20,4,'4/4',Bb7,B1,1
22.5941723356,0.211065759637,4,1,21,1,'4/4',Eb,B1,1
22.8052380952,0.211065759637,4,1,21,2,'4/4',Eb,B1,1
23.0163038549,0.205759637188,4,1,21,3,'4/4',Eb,B1,1
23.2220634921,0.205759637188,4,1,21,4,'4/4',Eb,B1,1
23.4278231293,0.220884353741,4,1,22,1,'4/4',Eb,B1,1
23.648707483,0.220884353741,4,1,22,2,'4/4',Eb,B1,1
23.8695918367,0.211077097506,4,1,22,3,'4/4',Eb,B1,1
24.0806689342,0.211077097506,4,1,22,4,'4/4',Eb,B1,1
24.2917460317,0.213798185941,4,1,23,1,'4/4',D7,B1,1
24.5055442177,0.213798185941,4,1,23,2,'4/4',D7,B1,1
24.7193424036,0.211099773243,4,1,23,3,'4/4',D7,B1,1
24.9304421769,0.211099773243,4,1,23,4,'4/4',D7,B1,1
25.1415419501,0.205725623583,4,1,24,1,'4/4',D7,B1,1
25.3472675737,0.205725623583,4,1,24,2,'4/4',D7,B1,1
25.5529931973,0.211099773243,4,1,24,3,'4/4',G7,B1,1
25.7640929705,0.211099773243,4,1,24,4,'4/4',G7,B1,1
25.9751927438,0.21112244898,4,1,25,1,'4/4',C7,B1,1
26.1863151927,0.21112244898,4,1,25,2,'4/4',C7,B1,1
26.3974376417,0.21589569161,4,1,25,3,'4/4',C7,B1,1
26.6133333333,0.21589569161,4,1,25,4,'4/4',C7,B1,1
26.8292290249,0.210589569161,4,1,26,1,'4/4',F7,B1,1
27.0398185941,0.210589569161,4,1,26,2,'4/4',F7,B1,1
27.2504081633,0.213900226757,4,1,26,3,'4/4',F7,B1,1
27.46430839,0.213900226757,4,1,26,4,'4/4',F7,B1,1
27.6782086168,0.215884353741,4,1,27,1,'4/4',Bb,B1,1
27.8940929705,0.215884353741,4,1,27,2,'4/4',Bb,B1,1
28.1099773243,0.203469387755,4,1,27,3,'4/4',Bb,B1,1
28.313446712,0.203469387755,4,1,27,4,'4/4',Bb,B1,1
28.5169160998,0.21873015873,4,1,28,1,'4/4',Bb,B1,1
28.7356462585,0.21873015873,4,1,28,2,'4/4',Bb,B1,1
28.9543764172,0.22485260771,4,1,28,3,'4/4',Bb,B1,1
29.1792290249,0.22485260771,4,1,28,4,'4/4',Bb,B1,1
29.4040816327,0.212244897959,4,1,29,1,'4/4',F7,B1,1
29.6163265306,0.212244897959,4,1,29,2,'4/4',F7,B1,1
29.8285714286,0.217879818594,4,1,29,3,'4/4',F7,B1,1
30.0464512472,0.217879818594,4,1,29,4,'4/4',F7,B1,1
30.2643310658,0.201303854875,4,1,30,1,'4/4',F7,B1,1
30.4656349206,0.201303854875,4,1,30,2,'4/4',F7,B1,1
30.6669387755,0.211111111111,4,1,30,3,'4/4',F7,B1,1
30.8780498866,0.211111111111,4,1,30,4,'4/4',F7,B1,1
31.0891609977,0.215963718821,4,1,31,1,'4/4',Bb,B1,1
31.3051247166,0.215963718821,4,1,31,2,'4/4',Bb,B1,1
31.5210884354,0.215510204082,4,1,31,3,'4/4',Bb,B1,1
31.7365986395,0.215510204082,4,1,31,4,'4/4',Bb,B1,1
31.9521088435,0.215510204082,4,1,32,1,'4/4',Bb,B1,1
32.1676190476,0.215510204082,4,1,32,2,'4/4',Bb,B1,1
