EVENT,VALUE,VALUE_IDX,ENCODING
Note-Velocity,20,20,148
Note-On,58,58,58
Note-Duration,5,5,164
Position,15,15,208
Note-Velocity,17,17,145
Note-On,56,56,56
Note-Duration,2,2,161
Position,16,16,209
Tempo-Class,0,0,257
Tempo,67.50,7,269
Position,18,18,211
Note-Velocity,19,19,147
Note-On,58,58,58
Note-Duration,5,5,164
Position,24,24,217
Note-Velocity,25,25,153
Note-On,62,62,62
Note-Duration,1,1,160
Position,25,25,218
Note-Velocity,23,23,151
Note-On,63,63,63
Note-Duration,4,4,163
Position,32,32,225
Tempo-Class,0,0,257
Tempo,62.50,5,267
Position,38,38,231
Phrase,0,0,393
MLU-Type,lick,0,397
MLU-Subtype,general,0,402
Backref-Distance,1,1,418
Backref-Variation,+,0,427
Note-Velocity,20,20,148
Note-On,52,52,52
Note-Duration,3,3,162
Position,42,42,235
Note-Velocity,18,18,146
Note-On,53,53,53
Note-Duration,4,4,163
Position,46,46,239
Note-Velocity,18,18,146
Note-On,52,52,52
Note-Duration,4,4,163
Position,48,48,241
Tempo-Class,0,0,257
Tempo,65.00,6,268
Position,50,50,243
Note-Velocity,17,17,145
Note-On,53,53,53
Note-Duration,3,3,162
Position,54,54,247
Note-Velocity,16,16,144
Note-On,65,65,65
Note-Duration,7,7,166
Bar,0,0,192
Position,0,0,193
Tempo-Class,0,0,257
Tempo,65.00,6,268
Chord-Tone,D,2,324
Chord-Type,-7,None,357
Chord-Slash,D,2,336
Position,4,4,197
Note-Velocity,17,17,145
Note-On,51,51,51
Note-Duration,4,4,163
Position,9,9,202
Note-Velocity,17,17,145
Note-On,52,52,52
Note-Duration,4,4,163
Position,13,13,206
Note-Velocity,15,15,143
Note-On,51,51,51
Note-Duration,2,2,161
Position,16,16,209
Tempo-Class,0,0,257
Tempo,62.50,5,267
Note-Velocity,13,13,141
Note-On,50,50,50
Note-Duration,1,1,160
Note-Velocity,19,19,147
Note-On,53,53,53
Note-Duration,3,3,162
Position,22,22,215
Note-Velocity,22,22,150
Note-On,67,67,67
Note-Duration,4,4,163
Position,26,26,219
Note-Velocity,22,22,150
Note-On,63,63,63
Note-Duration,4,4,163
Position,30,30,223
Note-Velocity,18,18,146
Note-On,65,65,65
Note-Duration,4,4,163
Position,32,32,225
Tempo-Class,0,0,257
Tempo,57.50,3,265
Chord-Tone,G,7,329
Chord-Type,7,None,368
Chord-Slash,G,7,341
Position,34,34,227
Note-Velocity,19,19,147
Note-On,68,68,68
Note-Duration,7,7,166
Position,48,48,241
Tempo-Class,0,0,257
Tempo,60.00,4,266
Phrase,0,0,393
MLU-Type,melody,0,399
Note-Velocity,20,20,148
Note-On,67,67,67
Note-Duration,4,4,163
Position,53,53,246
Note-Velocity,20,20,148
Note-On,70,70,70
Note-Duration,3,3,162
Position,56,56,249
Note-Velocity,21,21,149
Note-On,72,72,72
Note-Duration,1,1,160
Position,57,57,250
Note-Velocity,20,20,148
Note-On,73,73,73
Note-Duration,1,1,160
Position,58,58,251
Note-Velocity,21,21,149
Note-On,72,72,72
Note-Duration,2,2,161
Position,61,61,254
Note-Velocity,18,18,146
Note-On,70,70,70
Note-Duration,26,26,185
Bar,0,0,192
Position,0,0,193
Tempo-Class,0,0,257
Tempo,67.50,7,269
Chord-Tone,C,0,322
Chord-Type,7,None,368
Chord-Slash,C,0,334
Position,16,16,209
Tempo-Class,0,0,257
Tempo,60.00,4,266
Position,26,26,219
Note-Velocity,22,22,150
Note-On,66,66,66
Note-Duration,1,1,160
Position,27,27,220
Note-Velocity,19,19,147
Note-On,67,67,67
Note-Duration,3,3,162
Position,31,31,224
Note-Velocity,15,15,143
Note-On,65,65,65
Note-Duration,23,23,182
Position,32,32,225
Tempo-Class,0,0,257
Tempo,57.50,3,265
Position,48,48,241
Tempo-Class,0,0,257
Tempo,70.00,8,270
Position,55,55,248
Note-Velocity,20,20,148
Note-On,63,63,63
Note-Duration,3,3,162
Position,59,59,252
Note-Velocity,17,17,145
Note-On,61,61,61
Note-Duration,2,2,161
Position,62,62,255
Note-Velocity,15,15,143
Note-On,58,58,58
Note-Duration,2,2,161
Bar,0,0,192
Position,0,0,193
Tempo-Class,0,0,257
Tempo,65.00,6,268
Chord-Tone,F,5,327
Chord-Type,7,None,368
Chord-Slash,F,5,339
Position,16,16,209
Tempo-Class,0,0,257
Tempo,65.00,6,268
Phrase,0,0,393
MLU-Type,lick,0,397
MLU-Subtype,blues,0,404
Note-Velocity,26,26,154
Note-On,63,63,63
Note-Duration,3,3,162
Position,20,20,213
Note-Velocity,15,15,143
Note-On,61,61,61
Note-Duration,1,1,160
Position,21,21,214
Note-Velocity,26,26,154
Note-On,63,63,63
Note-Duration,3,3,162
Position,25,25,218
Note-Velocity,14,14,142
Note-On,61,61,61
Note-Duration,1,1,160
Position,26,26,219
Note-Velocity,26,26,154
Note-On,63,63,63
Note-Duration,3,3,162
Position,30,30,223
Note-Velocity,14,14,142
Note-On,61,61,61
Note-Duration,2,2,161
Position,32,32,225
Tempo-Class,0,0,257
Tempo,70.00,8,270
Note-Velocity,25,25,153
Note-On,63,63,63
Note-Duration,3,3,162
Position,36,36,229
Note-Velocity,17,17,145
Note-On,61,61,61
Note-Duration,2,2,161
Position,38,38,231
Note-Velocity,24,24,152
Note-On,63,63,63
Note-Duration,4,4,163
Position,42,42,235
Note-Velocity,17,17,145
Note-On,61,61,61
Note-Duration,2,2,161
Position,45,45,238
Note-Velocity,25,25,153
Note-On,63,63,63
Note-Duration,1,1,160
Position,46,46,239
Note-Velocity,24,24,152
Note-On,64,64,64
Note-Duration,2,2,161
Position,48,48,241
Tempo-Class,0,0,257
Tempo,60.00,4,266
Note-Velocity,16,16,144
Note-On,61,61,61
Note-Duration,1,1,160
Position,51,51,244
Note-Velocity,23,23,151
Note-On,63,63,63
Note-Duration,2,2,161
Position,53,53,246
Note-Velocity,19,19,147
Note-On,61,61,61
Note-Duration,2,2,161
Position,56,56,249
Note-Velocity,17,17,145
Note-On,58,58,58
Note-Duration,2,2,161
Position,58,58,251
Note-Velocity,16,16,144
Note-On,56,56,56
Note-Duration,1,1,160
Position,61,61,254
Note-Velocity,18,18,146
Note-On,60,60,60
Note-Duration,1,1,160
Position,62,62,255
Note-Velocity,19,19,147
Note-On,61,61,61
Note-Duration,2,2,161
Bar,0,0,192
Position,0,0,193
Tempo-Class,0,0,257
Tempo,62.50,5,267
Chord-Tone,Bb,10,332
Chord-Type,7,None,368
Chord-Slash,Bb,10,344
Note-Velocity,13,13,141
Note-On,58,58,58
Note-Duration,15,15,174
Position,16,16,209
Tempo-Class,0,0,257
Tempo,52.50,1,263
MLU-Type,melody,0,399
Note-Velocity,19,19,147
Note-On,54,54,54
Note-Duration,1,1,160
Position,17,17,210
Note-Velocity,20,20,148
Note-On,55,55,55
Note-Duration,1,1,160
Position,19,19,212
Note-Velocity,17,17,145
Note-On,56,56,56
Note-Duration,14,14,173
Position,32,32,225
Tempo-Class,0,0,257
Tempo,55.00,2,264
Position,33,33,226
Note-Velocity,15,15,143
Note-On,55,55,55
Note-Duration,13,13,172
Position,48,48,241
Tempo-Class,0,0,257
Tempo,50.00,0,262
Note-Velocity,15,15,143
Note-On,52,52,52
Note-Duration,1,1,160
Position,49,49,242
Note-Velocity,15,15,143
Note-On,54,54,54
Note-Duration,14,14,173
Bar,0,0,192
Position,0,0,193
Tempo-Class,0,0,257
Tempo,50.00,0,262
Chord-Tone,Bb,10,332
Chord-Type,7,None,368
Chord-Slash,Bb,10,344
Note-Velocity,15,15,143
Note-On,53,53,53
Note-Duration,7,7,166
Position,16,16,209
Tempo-Class,0,0,257
Tempo,50.00,0,262
Position,32,32,225
Tempo-Class,0,0,257
Tempo,50.00,0,262
Rep-End,1,1,445
Part-End,A,A,434
