EVENT,VALUE,VALUE_IDX,ENCODING
Position,0,0,193
Tempo-Class,2,2,259
Tempo,125.00,30,292
Chord-Tone,G,7,329
Chord-Type,-7,None,357
Chord-Slash,G,7,341
Position,13,13,206
Note-Velocity,23,23,151
Note-On,65,65,65
Note-Duration,4,4,163
Position,16,16,209
Tempo-Class,2,2,259
Tempo,117.50,27,289
Position,32,32,225
Tempo-Class,2,2,259
Tempo,122.50,29,291
Position,33,33,226
Note-Velocity,19,19,147
Note-On,65,65,65
Note-Duration,6,6,165
Position,48,48,241
Tempo-Class,2,2,259
Tempo,120.00,28,290
Position,49,49,242
Note-Velocity,20,20,148
Note-On,65,65,65
Note-Duration,7,7,166
Bar,0,0,192
Position,0,0,193
Tempo-Class,2,2,259
Tempo,120.00,28,290
Chord-Tone,C,0,322
Chord-Type,7,None,368
Chord-Slash,C,0,334
Position,2,2,195
Note-Velocity,22,22,150
Note-On,67,67,67
Note-Duration,3,3,162
Position,6,6,199
Note-Velocity,19,19,147
Note-On,68,68,68
Note-Duration,5,5,164
Position,11,11,204
Note-Velocity,20,20,148
Note-On,65,65,65
Note-Duration,5,5,164
Position,16,16,209
Tempo-Class,2,2,259
Tempo,120.00,28,290
Position,17,17,210
Note-Velocity,16,16,144
Note-On,63,63,63
Note-Duration,9,9,168
Position,27,27,220
Note-Velocity,20,20,148
Note-On,60,60,60
Note-Duration,4,4,163
Position,32,32,225
Tempo-Class,2,2,259
Tempo,122.50,29,291
Note-Velocity,16,16,144
Note-On,58,58,58
Note-Duration,11,11,170
Position,45,45,238
Note-Velocity,15,15,143
Note-On,53,53,53
Note-Duration,3,3,162
Position,48,48,241
Tempo-Class,2,2,259
Tempo,122.50,29,291
Position,50,50,243
Note-Velocity,16,16,144
Note-On,55,55,55
Note-Duration,2,2,161
Position,52,52,245
Note-Velocity,16,16,144
Note-On,57,57,57
Note-Duration,7,7,166
Bar,0,0,192
Position,0,0,193
Tempo-Class,2,2,259
Tempo,120.00,28,290
Chord-Tone,F,5,327
Chord-Type,7,None,368
Chord-Slash,F,5,339
Position,1,1,194
Note-Velocity,15,15,143
Note-On,53,53,53
Note-Duration,10,10,169
Position,13,13,206
Note-Velocity,15,15,143
Note-On,53,53,53
Note-Duration,2,2,161
Position,16,16,209
Tempo-Class,2,2,259
Tempo,120.00,28,290
Position,32,32,225
Tempo-Class,2,2,259
Tempo,127.50,31,293
Chord-Tone,D,2,324
Chord-Type,7,None,368
Chord-Slash,D,2,336
Position,48,48,241
Tempo-Class,2,2,259
Tempo,122.50,29,291
Bar,0,0,192
Position,0,0,193
Tempo-Class,2,2,259
Tempo,125.00,30,292
Chord-Tone,G,7,329
Chord-Type,-7,None,357
Chord-Slash,G,7,341
Position,16,16,209
Tempo-Class,2,2,259
Tempo,120.00,28,290
Position,17,17,210
Note-Velocity,19,19,147
Note-On,56,56,56
Note-Duration,2,2,161
Position,20,20,213
Note-Velocity,18,18,146
Note-On,57,57,57
Note-Duration,5,5,164
Position,26,26,219
Note-Velocity,22,22,150
Note-On,60,60,60
Note-Duration,5,5,164
Position,32,32,225
Tempo-Class,2,2,259
Tempo,120.00,28,290
Chord-Tone,C,0,322
Chord-Type,7,None,368
Chord-Slash,C,0,334
Note-Velocity,22,22,150
Note-On,62,62,62
Note-Duration,10,10,169
Position,43,43,236
Note-Velocity,19,19,147
Note-On,60,60,60
Note-Duration,4,4,163
Position,48,48,241
Tempo-Class,2,2,259
Tempo,122.50,29,291
Note-Velocity,22,22,150
Note-On,62,62,62
Note-Duration,11,11,170
Position,60,60,253
Note-Velocity,18,18,146
Note-On,60,60,60
Note-Duration,4,4,163
Bar,0,0,192
Position,0,0,193
Tempo-Class,2,2,259
Tempo,120.00,28,290
Chord-Tone,F,5,327
Chord-Type,7,None,368
Chord-Slash,F,5,339
Position,2,2,195
Note-Velocity,23,23,151
Note-On,63,63,63
Note-Duration,7,7,166
Position,16,16,209
Tempo-Class,2,2,259
Tempo,127.50,31,293
Position,32,32,225
Tempo-Class,2,2,259
Tempo,122.50,29,291
Position,33,33,226
Note-Velocity,17,17,145
Note-On,60,60,60
Note-Duration,16,16,175
Position,48,48,241
Tempo-Class,2,2,259
Tempo,122.50,29,291
Bar,0,0,192
Position,0,0,193
Tempo-Class,2,2,259
Tempo,120.00,28,290
Chord-Tone,Bb,10,332
Chord-Type,7,None,368
Chord-Slash,Bb,10,344
Position,1,1,194
Note-Velocity,18,18,146
Note-On,62,62,62
Note-Duration,9,9,168
Position,12,12,205
Note-Velocity,15,15,143
Note-On,65,65,65
Note-Duration,4,4,163
Position,16,16,209
Tempo-Class,2,2,259
Tempo,120.00,28,290
Position,17,17,210
Note-Velocity,19,19,147
Note-On,67,67,67
Note-Duration,5,5,164
Position,32,32,225
Tempo-Class,2,2,259
Tempo,120.00,28,290
Position,33,33,226
MLU-Type,rhythm,0,400
MLU-Subtype,mi,0,413
Note-Velocity,22,22,150
Note-On,67,67,67
Note-Duration,2,2,161
Position,36,36,229
Note-Velocity,22,22,150
Note-On,68,68,68
Note-Duration,8,8,167
Position,44,44,237
Note-Velocity,22,22,150
Note-On,65,65,65
Note-Duration,3,3,162
Position,48,48,241
Tempo-Class,2,2,259
Tempo,117.50,27,289
Note-Velocity,22,22,150
Note-On,68,68,68
Note-Duration,3,3,162
Position,52,52,245
Note-Velocity,21,21,149
Note-On,65,65,65
Note-Duration,1,1,160
Position,54,54,247
Note-Velocity,22,22,150
Note-On,68,68,68
Note-Duration,3,3,162
Position,57,57,250
Note-Velocity,19,19,147
Note-On,65,65,65
Note-Duration,2,2,161
Position,60,60,253
Note-Velocity,21,21,149
Note-On,68,68,68
Note-Duration,3,3,162
Bar,0,0,192
Position,0,0,193
Tempo-Class,2,2,259
Tempo,127.50,31,293
Chord-Tone,F,5,327
Chord-Type,7,None,368
Chord-Slash,F,5,339
Note-Velocity,23,23,151
Note-On,65,65,65
Note-Duration,2,2,161
Position,1,1,194
Note-Velocity,21,21,149
Note-On,68,68,68
Note-Duration,3,3,162
Position,5,5,198
Note-Velocity,22,22,150
Note-On,65,65,65
Note-Duration,2,2,161
Position,7,7,200
Note-Velocity,19,19,147
Note-On,68,68,68
Note-Duration,3,3,162
Position,10,10,203
Note-Velocity,22,22,150
Note-On,65,65,65
Note-Duration,2,2,161
Position,13,13,206
Note-Velocity,19,19,147
Note-On,68,68,68
Note-Duration,3,3,162
Position,16,16,209
Tempo-Class,2,2,259
Tempo,125.00,30,292
Note-Velocity,21,21,149
Note-On,65,65,65
Note-Duration,2,2,161
Position,19,19,212
Note-Velocity,18,18,146
Note-On,68,68,68
Note-Duration,3,3,162
Position,22,22,215
Note-Velocity,19,19,147
Note-On,65,65,65
Note-Duration,1,1,160
Position,24,24,217
Note-Velocity,18,18,146
Note-On,68,68,68
Note-Duration,2,2,161
Position,27,27,220
Note-Velocity,18,18,146
Note-On,65,65,65
Note-Duration,2,2,161
Position,29,29,222
Note-Velocity,18,18,146
Note-On,68,68,68
Note-Duration,2,2,161
Position,32,32,225
Tempo-Class,2,2,259
Tempo,122.50,29,291
Note-Velocity,17,17,145
Note-On,65,65,65
Note-Duration,1,1,160
Position,33,33,226
Note-Velocity,20,20,148
Note-On,62,62,62
Note-Duration,6,6,165
Position,39,39,232
Note-Velocity,20,20,148
Note-On,60,60,60
Note-Duration,4,4,163
Position,48,48,241
Tempo-Class,2,2,259
Tempo,122.50,29,291
Bar,0,0,192
Position,0,0,193
Tempo-Class,2,2,259
Tempo,117.50,27,289
Chord-Tone,F,5,327
Chord-Type,7,None,368
Chord-Slash,F,5,339
Position,16,16,209
Tempo-Class,2,2,259
Tempo,125.00,30,292
Position,32,32,225
Tempo-Class,2,2,259
Tempo,125.00,30,292
Position,48,48,241
Tempo-Class,2,2,259
Tempo,122.50,29,291
Position,60,60,253
Phrase,0,0,393
MLU-Type,lick,0,397
MLU-Subtype,general,0,402
Backref-Referred,0,0,417
Note-Velocity,24,24,152
Note-On,71,71,71
Note-Duration,2,2,161
Position,62,62,255
Note-Velocity,26,26,154
Note-On,72,72,72
Note-Duration,2,2,161
Bar,0,0,192
Position,0,0,193
Tempo-Class,2,2,259
Tempo,125.00,30,292
Chord-Tone,Bb,10,332
Chord-Type,7,None,368
Chord-Slash,Bb,10,344
Position,11,11,204
Note-Velocity,25,25,153
Note-On,71,71,71
Note-Duration,5,5,164
Position,16,16,209
Tempo-Class,2,2,259
Tempo,125.00,30,292
Position,27,27,220
Note-Velocity,23,23,151
Note-On,70,70,70
Note-Duration,6,6,165
Position,32,32,225
Tempo-Class,2,2,259
Tempo,120.00,28,290
Position,45,45,238
Note-Velocity,22,22,150
Note-On,68,68,68
Note-Duration,7,7,166
Position,48,48,241
Tempo-Class,2,2,259
Tempo,122.50,29,291
Position,52,52,245
Note-Velocity,15,15,143
Note-On,71,71,71
Note-Duration,2,2,161
Position,55,55,248
Note-Velocity,15,15,143
Note-On,68,68,68
Note-Duration,5,5,164
Position,62,62,255
Note-Velocity,18,18,146
Note-On,65,65,65
Note-Duration,3,3,162
Bar,0,0,192
Position,0,0,193
Tempo-Class,2,2,259
Tempo,120.00,28,290
Chord-Tone,Bb,10,332
Chord-Type,7,None,368
Chord-Slash,Bb,10,344
Position,3,3,196
Note-Velocity,21,21,149
Note-On,67,67,67
Note-Duration,8,8,167
Position,12,12,205
Note-Velocity,23,23,151
Note-On,65,65,65
Note-Duration,5,5,164
Position,16,16,209
Tempo-Class,2,2,259
Tempo,122.50,29,291
Position,17,17,210
Note-Velocity,25,25,153
Note-On,62,62,62
Note-Duration,2,2,161
Position,21,21,214
Note-Velocity,22,22,150
Note-On,63,63,63
Note-Duration,7,7,166
Position,29,29,222
Note-Velocity,22,22,150
Note-On,60,60,60
Note-Duration,4,4,163
Position,32,32,225
Tempo-Class,2,2,259
Tempo,122.50,29,291
Position,35,35,228
Note-Velocity,19,19,147
Note-On,58,58,58
Note-Duration,5,5,164
Position,48,48,241
Tempo-Class,2,2,259
Tempo,120.00,28,290
Position,50,50,243
Note-Velocity,18,18,146
Note-On,53,53,53
Note-Duration,4,4,163
Bar,0,0,192
Position,0,0,193
Tempo-Class,2,2,259
Tempo,125.00,30,292
Chord-Tone,F,5,327
Chord-Type,7,None,368
Chord-Slash,F,5,339
Position,3,3,196
Note-Velocity,19,19,147
Note-On,57,57,57
Note-Duration,8,8,167
Position,16,16,209
Tempo-Class,2,2,259
Tempo,117.50,27,289
Position,19,19,212
Note-Velocity,18,18,146
Note-On,58,58,58
Note-Duration,6,6,165
Position,28,28,221
Note-Velocity,16,16,144
Note-On,59,59,59
Note-Duration,5,5,164
Position,32,32,225
Tempo-Class,2,2,259
Tempo,117.50,27,289
Position,36,36,229
Note-Velocity,20,20,148
Note-On,60,60,60
Note-Duration,6,6,165
Position,44,44,237
Note-Velocity,19,19,147
Note-On,62,62,62
Note-Duration,4,4,163
Position,48,48,241
Tempo-Class,2,2,259
Tempo,122.50,29,291
Position,49,49,242
Note-Velocity,19,19,147
Note-On,60,60,60
Note-Duration,8,8,167
Bar,0,0,192
Position,0,0,193
Tempo-Class,2,2,259
Tempo,120.00,28,290
Chord-Tone,A,9,331
Chord-Type,-7,None,357
Chord-Slash,A,9,343
Position,3,3,196
Note-Velocity,19,19,147
Note-On,52,52,52
Note-Duration,7,7,166
Position,11,11,204
Note-Velocity,18,18,146
Note-On,53,53,53
Note-Duration,3,3,162
Position,16,16,209
Tempo-Class,2,2,259
Tempo,122.50,29,291
Position,19,19,212
Note-Velocity,17,17,145
Note-On,55,55,55
Note-Duration,5,5,164
Position,28,28,221
Note-Velocity,18,18,146
Note-On,56,56,56
Note-Duration,5,5,164
Position,32,32,225
Tempo-Class,2,2,259
Tempo,117.50,27,289
Chord-Tone,D,2,324
Chord-Type,7,None,368
Chord-Slash,D,2,336
Position,37,37,230
Note-Velocity,17,17,145
Note-On,57,57,57
Note-Duration,7,7,166
Position,45,45,238
Note-Velocity,17,17,145
Note-On,58,58,58
Note-Duration,6,6,165
Position,48,48,241
Tempo-Class,2,2,259
Tempo,120.00,28,290
Position,53,53,246
Note-Velocity,19,19,147
Note-On,57,57,57
Note-Duration,5,5,164
Position,59,59,252
Note-Velocity,16,16,144
Note-On,54,54,54
Note-Duration,5,5,164
Bar,0,0,192
Position,0,0,193
Tempo-Class,2,2,259
Tempo,122.50,29,291
Chord-Tone,G,7,329
Chord-Type,-7,None,357
Chord-Slash,G,7,341
Position,1,1,194
Note-Velocity,19,19,147
Note-On,57,57,57
Note-Duration,6,6,165
Position,7,7,200
Note-Velocity,17,17,145
Note-On,55,55,55
Note-Duration,4,4,163
Position,11,11,204
Note-Velocity,15,15,143
Note-On,57,57,57
Note-Duration,3,3,162
Position,14,14,207
Note-Velocity,16,16,144
Note-On,55,55,55
Note-Duration,3,3,162
Position,16,16,209
Tempo-Class,2,2,259
Tempo,120.00,28,290
Position,18,18,211
Note-Velocity,17,17,145
Note-On,54,54,54
Note-Duration,4,4,163
Position,23,23,216
Note-Velocity,15,15,143
Note-On,55,55,55
Note-Duration,13,13,172
Position,32,32,225
Tempo-Class,2,2,259
Tempo,125.00,30,292
Position,48,48,241
Tempo-Class,2,2,259
Tempo,125.00,30,292
Position,50,50,243
Phrase,0,0,393
MLU-Type,lick,0,397
MLU-Subtype,general,0,402
Backref-Distance,1,1,418
Backref-Variation,+,0,427
Note-Velocity,18,18,146
Note-On,58,58,58
Note-Duration,3,3,162
Position,53,53,246
Note-Velocity,18,18,146
Note-On,60,60,60
Note-Duration,4,4,163
Position,59,59,252
Note-Velocity,19,19,147
Note-On,58,58,58
Note-Duration,4,4,163
Bar,0,0,192
Position,0,0,193
Tempo-Class,2,2,259
Tempo,127.50,31,293
Chord-Tone,C,0,322
Chord-Type,7,None,368
Chord-Slash,C,0,334
Note-Velocity,18,18,146
Note-On,58,58,58
Note-Duration,3,3,162
Position,4,4,197
Note-Velocity,18,18,146
Note-On,57,57,57
Note-Duration,5,5,164
Position,10,10,203
Note-Velocity,15,15,143
Note-On,59,59,59
Note-Duration,12,12,171
Position,16,16,209
Tempo-Class,2,2,259
Tempo,120.00,28,290
Position,32,32,225
Tempo-Class,2,2,259
Tempo,125.00,30,292
Position,43,43,236
Note-Velocity,23,23,151
Note-On,67,67,67
Note-Duration,2,2,161
Position,46,46,239
Note-Velocity,22,22,150
Note-On,69,69,69
Note-Duration,7,7,166
Position,48,48,241
Tempo-Class,2,2,259
Tempo,120.00,28,290
Position,54,54,247
Note-Velocity,21,21,149
Note-On,67,67,67
Note-Duration,4,4,163
Position,60,60,253
Note-Velocity,20,20,148
Note-On,67,67,67
Note-Duration,5,5,164
Bar,0,0,192
Position,0,0,193
Tempo-Class,2,2,259
Tempo,125.00,30,292
Chord-Tone,F,5,327
Chord-Type,7,None,368
Chord-Slash,F,5,339
Position,1,1,194
Note-Velocity,19,19,147
Note-On,65,65,65
Note-Duration,4,4,163
Position,6,6,199
Note-Velocity,17,17,145
Note-On,67,67,67
Note-Duration,24,24,183
Position,16,16,209
Tempo-Class,2,2,259
Tempo,120.00,28,290
Position,30,30,223
MLU-Type,lick,0,397
MLU-Subtype,general,0,402
Note-Velocity,17,17,145
Note-On,64,64,64
Note-Duration,3,3,162
Position,32,32,225
Tempo-Class,2,2,259
Tempo,122.50,29,291
Chord-Tone,D,2,324
Chord-Type,7,None,368
Chord-Slash,D,2,336
Position,34,34,227
Note-Velocity,20,20,148
Note-On,65,65,65
Note-Duration,4,4,163
Position,40,40,233
Note-Velocity,17,17,145
Note-On,62,62,62
Note-Duration,4,4,163
Position,48,48,241
Tempo-Class,2,2,259
Tempo,122.50,29,291
Position,49,49,242
Note-Velocity,19,19,147
Note-On,64,64,64
Note-Duration,4,4,163
Position,54,54,247
Note-Velocity,18,18,146
Note-On,60,60,60
Note-Duration,3,3,162
Bar,0,0,192
Position,0,0,193
Tempo-Class,2,2,259
Tempo,120.00,28,290
Chord-Tone,G,7,329
Chord-Type,-7,None,357
Chord-Slash,G,7,341
Position,1,1,194
Note-Velocity,18,18,146
Note-On,62,62,62
Note-Duration,5,5,164
Position,7,7,200
Note-Velocity,16,16,144
Note-On,58,58,58
Note-Duration,3,3,162
Position,16,16,209
Tempo-Class,2,2,259
Tempo,117.50,27,289
Position,17,17,210
Note-Velocity,20,20,148
Note-On,60,60,60
Note-Duration,4,4,163
Position,22,22,215
Note-Velocity,18,18,146
Note-On,57,57,57
Note-Duration,4,4,163
Position,32,32,225
Tempo-Class,2,2,259
Tempo,117.50,27,289
Chord-Tone,C,0,322
Chord-Type,7,None,368
Chord-Slash,C,0,334
Position,33,33,226
Note-Velocity,18,18,146
Note-On,58,58,58
Note-Duration,4,4,163
Position,38,38,231
Note-Velocity,17,17,145
Note-On,55,55,55
Note-Duration,3,3,162
Position,48,48,241
Tempo-Class,2,2,259
Tempo,125.00,30,292
Note-Velocity,20,20,148
Note-On,53,53,53
Note-Duration,32,32,191
Bar,0,0,192
Position,0,0,193
Tempo-Class,2,2,259
Tempo,122.50,29,291
Chord-Tone,F,5,327
Chord-Type,7,None,368
Chord-Slash,F,5,339
Position,16,16,209
Tempo-Class,2,2,259
Tempo,120.00,28,290
Position,32,32,225
Tempo-Class,2,2,259
Tempo,122.50,29,291
Position,48,48,241
Tempo-Class,2,2,259
Tempo,122.50,29,291
Rep-End,1,1,445
Part-End,A,A,434
Bar,0,0,192
Position,0,0,193
Tempo-Class,2,2,259
Tempo,122.50,29,291
Chord-Tone,Bb,10,332
Chord-Type,7,None,368
Chord-Slash,Bb,10,344
