EVENT,VALUE,VALUE_IDX,ENCODING
Position,30,30,223
Note-Velocity,25,25,153
Note-On,71,71,71
Note-Duration,6,6,165
Position,32,32,225
Tempo-Class,4,4,261
Tempo,296.67,58,320
Chord-Tone,Bb,10,332
Chord-Type,7,None,368
Chord-Slash,Bb,10,344
Position,37,37,230
Note-Velocity,24,24,152
Note-On,70,70,70
Note-Duration,4,4,163
Position,45,45,238
Note-Velocity,24,24,152
Note-On,68,68,68
Note-Duration,7,7,166
Position,48,48,241
Tempo-Class,4,4,261
Tempo,296.67,58,320
Position,53,53,246
Note-Velocity,23,23,151
Note-On,67,67,67
Note-Duration,6,6,165
Position,61,61,254
Note-Velocity,22,22,150
Note-On,65,65,65
Note-Duration,6,6,165
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,296.67,58,320
Chord-Tone,Eb,3,325
Chord-Type,j7,None,381
Chord-Slash,Eb,3,337
Position,4,4,197
Note-Velocity,24,24,152
Note-On,63,63,63
Note-Duration,7,7,166
Position,13,13,206
Note-Velocity,22,22,150
Note-On,65,65,65
Note-Duration,6,6,165
Position,16,16,209
Tempo-Class,4,4,261
Tempo,296.67,58,320
Position,22,22,215
Note-Velocity,21,21,149
Note-On,67,67,67
Note-Duration,5,5,164
Position,28,28,221
Note-Velocity,23,23,151
Note-On,70,70,70
Note-Duration,6,6,165
Position,32,32,225
Tempo-Class,4,4,261
Tempo,273.33,56,318
Position,35,35,228
Note-Velocity,26,26,154
Note-On,75,75,75
Note-Duration,11,11,170
Position,48,48,241
Tempo-Class,4,4,261
Tempo,273.33,56,318
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,308.33,59,321
Chord-Tone,A,9,331
Chord-Type,-7,None,357
Chord-Slash,A,9,343
Position,12,12,205
Phrase,0,0,393
MLU-Type,lick,0,397
MLU-Subtype,general,0,402
Note-Velocity,23,23,151
Note-On,71,71,71
Note-Duration,4,4,163
Position,16,16,209
Tempo-Class,4,4,261
Tempo,308.33,59,321
Note-Velocity,24,24,152
Note-On,72,72,72
Note-Duration,5,5,164
Position,22,22,215
Note-Velocity,25,25,153
Note-On,75,75,75
Note-Duration,32,32,191
Position,32,32,225
Tempo-Class,4,4,261
Tempo,285.00,57,319
Chord-Tone,D,2,324
Chord-Type,7,None,368
Chord-Slash,D,2,336
Position,48,48,241
Tempo-Class,4,4,261
Tempo,285.00,57,319
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,285.00,57,319
Chord-Tone,G,7,329
Chord-Type,j7,None,381
Chord-Slash,G,7,341
Position,15,15,208
Note-Velocity,23,23,151
Note-On,71,71,71
Note-Duration,9,9,168
Position,16,16,209
Tempo-Class,4,4,261
Tempo,285.00,57,319
Position,27,27,220
Note-Velocity,24,24,152
Note-On,66,66,66
Note-Duration,8,8,167
Position,32,32,225
Tempo-Class,4,4,261
Tempo,296.67,58,320
Position,41,41,234
Note-Velocity,23,23,151
Note-On,66,66,66
Note-Duration,6,6,165
Position,48,48,241
Tempo-Class,4,4,261
Tempo,296.67,58,320
Position,49,49,242
Note-Velocity,24,24,152
Note-On,64,64,64
Note-Duration,11,11,170
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,308.33,59,321
Chord-Tone,C#,1,323
Chord-Type,-7,None,357
Chord-Slash,C#,1,335
Note-Velocity,23,23,151
Note-On,65,65,65
Note-Duration,4,4,163
Position,3,3,196
Note-Velocity,24,24,152
Note-On,66,66,66
Note-Duration,21,21,180
Position,16,16,209
Tempo-Class,4,4,261
Tempo,308.33,59,321
Position,31,31,224
Note-Velocity,21,21,149
Note-On,65,65,65
Note-Duration,2,2,161
Position,32,32,225
Tempo-Class,4,4,261
Tempo,308.33,59,321
Chord-Tone,F#,6,328
Chord-Type,7,None,368
Chord-Slash,F#,6,340
Position,34,34,227
Note-Velocity,24,24,152
Note-On,66,66,66
Note-Duration,12,12,171
Position,48,48,241
Tempo-Class,4,4,261
Tempo,308.33,59,321
Note-Velocity,24,24,152
Note-On,64,64,64
Note-Duration,9,9,168
Position,58,58,251
Note-Velocity,26,26,154
Note-On,63,63,63
Note-Duration,24,24,183
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,308.33,59,321
Chord-Tone,B,11,333
Chord-Type,j7,None,381
Chord-Slash,B,11,345
Position,16,16,209
Tempo-Class,4,4,261
Tempo,308.33,59,321
Position,22,22,215
Note-Velocity,24,24,152
Note-On,66,66,66
Note-Duration,9,9,168
Position,32,32,225
Tempo-Class,4,4,261
Tempo,285.00,57,319
Position,37,37,230
Note-Velocity,22,22,150
Note-On,69,69,69
Note-Duration,7,7,166
Position,45,45,238
Note-Velocity,25,25,153
Note-On,73,73,73
Note-Duration,14,14,173
Position,48,48,241
Tempo-Class,4,4,261
Tempo,285.00,57,319
Position,60,60,253
Note-Velocity,23,23,151
Note-On,71,71,71
Note-Duration,5,5,164
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,296.67,58,320
Chord-Tone,F,5,327
Chord-Type,-7,None,357
Chord-Slash,F,5,339
Position,2,2,195
Note-Velocity,25,25,153
Note-On,70,70,70
Note-Duration,32,32,191
Position,16,16,209
Tempo-Class,4,4,261
Tempo,296.67,58,320
Position,32,32,225
Tempo-Class,4,4,261
Tempo,296.67,58,320
Chord-Tone,Bb,10,332
Chord-Type,7,None,368
Chord-Slash,Bb,10,344
Position,48,48,241
Tempo-Class,4,4,261
Tempo,296.67,58,320
Position,58,58,251
Note-Velocity,23,23,151
Note-On,68,68,68
Note-Duration,6,6,165
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,308.33,59,321
Chord-Tone,Eb,3,325
Chord-Type,j7,None,381
Chord-Slash,Eb,3,337
Note-Velocity,21,21,149
Note-On,67,67,67
Note-Duration,8,8,167
Position,10,10,203
Note-Velocity,24,24,152
Note-On,63,63,63
Note-Duration,6,6,165
Position,16,16,209
Tempo-Class,4,4,261
Tempo,308.33,59,321
Position,17,17,210
Note-Velocity,20,20,148
Note-On,62,62,62
Note-Duration,10,10,169
Position,28,28,221
Note-Velocity,20,20,148
Note-On,65,65,65
Note-Duration,4,4,163
Position,32,32,225
Tempo-Class,4,4,261
Tempo,308.33,59,321
Position,35,35,228
Note-Velocity,24,24,152
Note-On,63,63,63
Note-Duration,10,10,169
Position,46,46,239
Note-Velocity,19,19,147
Note-On,65,65,65
Note-Duration,4,4,163
Position,48,48,241
Tempo-Class,4,4,261
Tempo,308.33,59,321
Position,53,53,246
Note-Velocity,21,21,149
Note-On,67,67,67
Note-Duration,5,5,164
Position,60,60,253
Note-Velocity,23,23,151
Note-On,70,70,70
Note-Duration,6,6,165
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,285.00,57,319
Chord-Tone,C#,1,323
Chord-Type,-7,None,357
Chord-Slash,C#,1,335
Position,4,4,197
Note-Velocity,23,23,151
Note-On,71,71,71
Note-Duration,15,15,174
Position,16,16,209
Tempo-Class,4,4,261
Tempo,285.00,57,319
Position,32,32,225
Tempo-Class,4,4,261
Tempo,273.33,56,318
Chord-Tone,F#,6,328
Chord-Type,7,None,368
Chord-Slash,F#,6,340
Position,48,48,241
Tempo-Class,4,4,261
Tempo,273.33,56,318
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,296.67,58,320
Chord-Tone,B,11,333
Chord-Type,j7,None,381
Chord-Slash,B,11,345
Position,10,10,203
Phrase,0,0,393
MLU-Type,line,0,398
MLU-Subtype,w,0,411
Note-Velocity,22,22,150
Note-On,63,63,63
Note-Duration,5,5,164
Position,16,16,209
Tempo-Class,4,4,261
Tempo,296.67,58,320
Position,17,17,210
Note-Velocity,22,22,150
Note-On,66,66,66
Note-Duration,4,4,163
Position,23,23,216
Note-Velocity,16,16,144
Note-On,71,71,71
Note-Duration,6,6,165
Position,30,30,223
Note-Velocity,21,21,149
Note-On,62,62,62
Note-Duration,12,12,171
Position,32,32,225
Tempo-Class,4,4,261
Tempo,296.67,58,320
Chord-Tone,D,2,324
Chord-Type,7,None,368
Chord-Slash,D,2,336
Position,43,43,236
Note-Velocity,20,20,148
Note-On,64,64,64
Note-Duration,4,4,163
Position,48,48,241
Tempo-Class,4,4,261
Tempo,296.67,58,320
Position,51,51,244
Note-Velocity,21,21,149
Note-On,66,66,66
Note-Duration,6,6,165
Position,57,57,250
Note-Velocity,23,23,151
Note-On,69,69,69
Note-Duration,6,6,165
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,308.33,59,321
Chord-Tone,G,7,329
Chord-Type,j7,None,381
Chord-Slash,G,7,341
Position,1,1,194
Note-Velocity,23,23,151
Note-On,67,67,67
Note-Duration,6,6,165
Position,8,8,201
Note-Velocity,21,21,149
Note-On,62,62,62
Note-Duration,6,6,165
Position,16,16,209
Tempo-Class,4,4,261
Tempo,308.33,59,321
Position,17,17,210
Note-Velocity,19,19,147
Note-On,59,59,59
Note-Duration,7,7,166
Position,24,24,217
Note-Velocity,18,18,146
Note-On,55,55,55
Note-Duration,7,7,166
Position,32,32,225
Tempo-Class,4,4,261
Tempo,308.33,59,321
Chord-Tone,Bb,10,332
Chord-Type,7,None,368
Chord-Slash,Bb,10,344
Note-Velocity,22,22,150
Note-On,60,60,60
Note-Duration,11,11,170
Position,44,44,237
Note-Velocity,22,22,150
Note-On,56,56,56
Note-Duration,6,6,165
Position,48,48,241
Tempo-Class,4,4,261
Tempo,308.33,59,321
Position,53,53,246
Note-Velocity,20,20,148
Note-On,55,55,55
Note-Duration,6,6,165
Position,60,60,253
Note-Velocity,20,20,148
Note-On,53,53,53
Note-Duration,6,6,165
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,308.33,59,321
Chord-Tone,Eb,3,325
Chord-Type,j7,None,381
Chord-Slash,Eb,3,337
Position,3,3,196
Note-Velocity,19,19,147
Note-On,51,51,51
Note-Duration,5,5,164
Position,12,12,205
Note-Velocity,19,19,147
Note-On,53,53,53
Note-Duration,5,5,164
Position,16,16,209
Tempo-Class,4,4,261
Tempo,308.33,59,321
Position,18,18,211
Note-Velocity,19,19,147
Note-On,55,55,55
Note-Duration,6,6,165
Position,26,26,219
Note-Velocity,20,20,148
Note-On,56,56,56
Note-Duration,8,8,167
Position,32,32,225
Tempo-Class,4,4,261
Tempo,285.00,57,319
Position,35,35,228
Note-Velocity,20,20,148
Note-On,57,57,57
Note-Duration,4,4,163
Position,42,42,235
Note-Velocity,19,19,147
Note-On,60,60,60
Note-Duration,7,7,166
Position,48,48,241
Tempo-Class,4,4,261
Tempo,285.00,57,319
Position,51,51,244
Note-Velocity,19,19,147
Note-On,62,62,62
Note-Duration,7,7,166
Position,60,60,253
Note-Velocity,21,21,149
Note-On,65,65,65
Note-Duration,6,6,165
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,273.33,56,318
Chord-Tone,A,9,331
Chord-Type,-7,None,357
Chord-Slash,A,9,343
Position,4,4,197
Note-Velocity,19,19,147
Note-On,64,64,64
Note-Duration,9,9,168
Position,14,14,207
Note-Velocity,21,21,149
Note-On,67,67,67
Note-Duration,5,5,164
Position,16,16,209
Tempo-Class,4,4,261
Tempo,273.33,56,318
Position,27,27,220
Note-Velocity,19,19,147
Note-On,67,67,67
Note-Duration,5,5,164
Position,32,32,225
Tempo-Class,4,4,261
Tempo,296.67,58,320
Chord-Tone,D,2,324
Chord-Type,7,None,368
Chord-Slash,D,2,336
Note-Velocity,21,21,149
Note-On,71,71,71
Note-Duration,4,4,163
Position,41,41,234
Note-Velocity,18,18,146
Note-On,63,63,63
Note-Duration,5,5,164
Position,48,48,241
Tempo-Class,4,4,261
Tempo,296.67,58,320
Note-Velocity,20,20,148
Note-On,67,67,67
Note-Duration,5,5,164
Position,55,55,248
Note-Velocity,23,23,151
Note-On,71,71,71
Note-Duration,6,6,165
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,308.33,59,321
Chord-Tone,G,7,329
Chord-Type,j7,None,381
Chord-Slash,G,7,341
Note-Velocity,20,20,148
Note-On,67,67,67
Note-Duration,7,7,166
Position,7,7,200
Note-Velocity,21,21,149
Note-On,69,69,69
Note-Duration,5,5,164
Position,14,14,207
Note-Velocity,22,22,150
Note-On,71,71,71
Note-Duration,6,6,165
Position,16,16,209
Tempo-Class,4,4,261
Tempo,308.33,59,321
Position,27,27,220
Note-Velocity,18,18,146
Note-On,74,74,74
Note-Duration,5,5,164
Position,32,32,225
Tempo-Class,4,4,261
Tempo,308.33,59,321
Chord-Tone,Bb,10,332
Chord-Type,7,None,368
Chord-Slash,Bb,10,344
Position,33,33,226
Note-Velocity,23,23,151
Note-On,68,68,68
Note-Duration,9,9,168
Position,43,43,236
Note-Velocity,22,22,150
Note-On,72,72,72
Note-Duration,3,3,162
Position,47,47,240
Note-Velocity,22,22,150
Note-On,71,71,71
Note-Duration,3,3,162
Position,48,48,241
Tempo-Class,4,4,261
Tempo,308.33,59,321
Position,51,51,244
Note-Velocity,22,22,150
Note-On,70,70,70
Note-Duration,5,5,164
Position,57,57,250
Note-Velocity,22,22,150
Note-On,68,68,68
Note-Duration,5,5,164
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,296.67,58,320
Chord-Tone,Eb,3,325
Chord-Type,j7,None,381
Chord-Slash,Eb,3,337
Note-Velocity,20,20,148
Note-On,67,67,67
Note-Duration,8,8,167
Position,8,8,201
Note-Velocity,19,19,147
Note-On,62,62,62
Note-Duration,4,4,163
Position,13,13,206
Note-Velocity,18,18,146
Note-On,65,65,65
Note-Duration,5,5,164
Position,16,16,209
Tempo-Class,4,4,261
Tempo,296.67,58,320
Position,21,21,214
Note-Velocity,22,22,150
Note-On,67,67,67
Note-Duration,8,8,167
Position,31,31,224
Note-Velocity,23,23,151
Note-On,64,64,64
Note-Duration,10,10,169
Position,32,32,225
Tempo-Class,4,4,261
Tempo,308.33,59,321
Chord-Tone,F#,6,328
Chord-Type,7,None,368
Chord-Slash,F#,6,340
Position,44,44,237
Note-Velocity,19,19,147
Note-On,66,66,66
Note-Duration,5,5,164
Position,48,48,241
Tempo-Class,4,4,261
Tempo,308.33,59,321
Position,51,51,244
Note-Velocity,17,17,145
Note-On,68,68,68
Note-Duration,5,5,164
Position,58,58,251
Note-Velocity,20,20,148
Note-On,70,70,70
Note-Duration,4,4,163
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,296.67,58,320
Chord-Tone,B,11,333
Chord-Type,j7,None,381
Chord-Slash,B,11,345
Note-Velocity,23,23,151
Note-On,73,73,73
Note-Duration,8,8,167
Position,8,8,201
Note-Velocity,23,23,151
Note-On,70,70,70
Note-Duration,6,6,165
Position,16,16,209
Tempo-Class,4,4,261
Tempo,296.67,58,320
Note-Velocity,21,21,149
Note-On,68,68,68
Note-Duration,6,6,165
Position,24,24,217
Note-Velocity,21,21,149
Note-On,66,66,66
Note-Duration,6,6,165
Position,30,30,223
Note-Velocity,23,23,151
Note-On,63,63,63
Note-Duration,7,7,166
Position,32,32,225
Tempo-Class,4,4,261
Tempo,296.67,58,320
Position,40,40,233
Note-Velocity,20,20,148
Note-On,61,61,61
Note-Duration,6,6,165
Position,48,48,241
Tempo-Class,4,4,261
Tempo,296.67,58,320
Position,49,49,242
Note-Velocity,18,18,146
Note-On,59,59,59
Note-Duration,8,8,167
Position,58,58,251
Note-Velocity,20,20,148
Note-On,55,55,55
Note-Duration,3,3,162
Position,61,61,254
Note-Velocity,19,19,147
Note-On,60,60,60
Note-Duration,6,6,165
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,285.00,57,319
Chord-Tone,F,5,327
Chord-Type,-7,None,357
Chord-Slash,F,5,339
Position,4,4,197
Note-Velocity,21,21,149
Note-On,62,62,62
Note-Duration,8,8,167
Position,13,13,206
Note-Velocity,24,24,152
Note-On,63,63,63
Note-Duration,7,7,166
Position,16,16,209
Tempo-Class,4,4,261
Tempo,285.00,57,319
Position,22,22,215
Note-Velocity,20,20,148
Note-On,65,65,65
Note-Duration,6,6,165
Position,30,30,223
Note-Velocity,22,22,150
Note-On,67,67,67
Note-Duration,7,7,166
Position,32,32,225
Tempo-Class,4,4,261
Tempo,308.33,59,321
Chord-Tone,Bb,10,332
Chord-Type,7,None,368
Chord-Slash,Bb,10,344
Position,40,40,233
Note-Velocity,21,21,149
Note-On,65,65,65
Note-Duration,7,7,166
Position,48,48,241
Tempo-Class,4,4,261
Tempo,308.33,59,321
Position,49,49,242
Note-Velocity,23,23,151
Note-On,62,62,62
Note-Duration,7,7,166
Position,58,58,251
Note-Velocity,21,21,149
Note-On,60,60,60
Note-Duration,5,5,164
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,308.33,59,321
Chord-Tone,Eb,3,325
Chord-Type,j7,None,381
Chord-Slash,Eb,3,337
Note-Velocity,20,20,148
Note-On,58,58,58
Note-Duration,6,6,165
Position,9,9,202
Note-Velocity,23,23,151
Note-On,68,68,68
Note-Duration,7,7,166
Position,16,16,209
Tempo-Class,4,4,261
Tempo,308.33,59,321
Position,17,17,210
Note-Velocity,22,22,150
Note-On,67,67,67
Note-Duration,7,7,166
Position,26,26,219
Note-Velocity,18,18,146
Note-On,62,62,62
Note-Duration,4,4,163
Position,32,32,225
Tempo-Class,4,4,261
Tempo,296.67,58,320
Note-Velocity,19,19,147
Note-On,65,65,65
Note-Duration,9,9,168
Position,41,41,234
Note-Velocity,23,23,151
Note-On,63,63,63
Note-Duration,5,5,164
Position,48,48,241
Tempo-Class,4,4,261
Tempo,296.67,58,320
Position,49,49,242
Note-Velocity,20,20,148
Note-On,62,62,62
Note-Duration,8,8,167
Position,59,59,252
Note-Velocity,18,18,146
Note-On,60,60,60
Note-Duration,5,5,164
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,285.00,57,319
Chord-Tone,A,9,331
Chord-Type,-7,None,357
Chord-Slash,A,9,343
Position,1,1,194
Note-Velocity,23,23,151
Note-On,64,64,64
Note-Duration,12,12,171
Position,16,16,209
Tempo-Class,4,4,261
Tempo,285.00,57,319
Position,30,30,223
Note-Velocity,17,17,145
Note-On,70,70,70
Note-Duration,2,2,161
Position,32,32,225
