EVENT,VALUE,VALUE_IDX,ENCODING
Tempo-Class,3,3,260
Tempo,146.67,38,300
Bar,0,0,192
Position,0,0,193
Tempo-Class,3,3,260
Tempo,150.00,39,301
Chord-Tone,Eb,3,325
Chord-Type,7,None,368
Chord-Slash,Eb,3,337
Position,10,10,203
Note-Velocity,23,23,151
Note-On,73,73,73
Note-Duration,5,5,164
Position,16,16,209
Tempo-Class,3,3,260
Tempo,153.33,40,302
Position,17,17,210
Note-Velocity,27,27,155
Note-On,75,75,75
Note-Duration,8,8,167
Position,27,27,220
Note-Velocity,26,26,154
Note-On,77,77,77
Note-Duration,6,6,165
Position,32,32,225
Tempo-Class,3,3,260
Tempo,150.00,39,301
Position,35,35,228
Note-Velocity,24,24,152
Note-On,70,70,70
Note-Duration,7,7,166
Position,48,48,241
Tempo-Class,3,3,260
Tempo,153.33,40,302
Position,50,50,243
Note-Velocity,19,19,147
Note-On,73,73,73
Note-Duration,8,8,167
Position,60,60,253
Note-Velocity,22,22,150
Note-On,74,74,74
Note-Duration,5,5,164
Bar,0,0,192
Position,0,0,193
Tempo-Class,3,3,260
Tempo,146.67,38,300
Chord-Tone,Bb,10,332
Chord-Type,7,None,368
Chord-Slash,Bb,10,344
Position,2,2,195
Note-Velocity,20,20,148
Note-On,70,70,70
Note-Duration,8,8,167
Position,12,12,205
Note-Velocity,24,24,152
Note-On,65,65,65
Note-Duration,5,5,164
Position,16,16,209
Tempo-Class,3,3,260
Tempo,150.00,39,301
Position,18,18,211
Note-Velocity,20,20,148
Note-On,63,63,63
Note-Duration,9,9,168
Position,29,29,222
Note-Velocity,12,12,140
Note-On,60,60,60
Note-Duration,4,4,163
Position,32,32,225
Tempo-Class,3,3,260
Tempo,146.67,38,300
Position,34,34,227
Note-Velocity,20,20,148
Note-On,62,62,62
Note-Duration,9,9,168
Position,44,44,237
Note-Velocity,16,16,144
Note-On,65,65,65
Note-Duration,18,18,177
Position,48,48,241
Tempo-Class,3,3,260
Tempo,150.00,39,301
Bar,0,0,192
Position,0,0,193
Tempo-Class,3,3,260
Tempo,146.67,38,300
Chord-Tone,D,2,324
Chord-Type,-7,None,357
Chord-Slash,D,2,336
Position,16,16,209
Tempo-Class,3,3,260
Tempo,150.00,39,301
Position,18,18,211
Note-Velocity,26,26,154
Note-On,74,74,74
Note-Duration,10,10,169
Position,29,29,222
Note-Velocity,20,20,148
Note-On,72,72,72
Note-Duration,5,5,164
Position,32,32,225
Tempo-Class,3,3,260
Tempo,150.00,39,301
Chord-Tone,G,7,329
Chord-Type,7,None,368
Chord-Slash,G,7,341
Position,34,34,227
Note-Velocity,23,23,151
Note-On,73,73,73
Note-Duration,25,25,184
Position,48,48,241
Tempo-Class,3,3,260
Tempo,143.33,37,299
Position,59,59,252
Note-Velocity,23,23,151
Note-On,71,71,71
Note-Duration,7,7,166
Bar,0,0,192
Position,0,0,193
Tempo-Class,3,3,260
Tempo,150.00,39,301
Chord-Tone,C,0,322
Chord-Type,-7,None,357
Chord-Slash,C,0,334
Position,3,3,196
Note-Velocity,21,21,149
Note-On,72,72,72
Note-Duration,7,7,166
Position,12,12,205
Note-Velocity,16,16,144
Note-On,63,63,63
Note-Duration,20,20,179
Position,16,16,209
Tempo-Class,3,3,260
Tempo,150.00,39,301
Position,32,32,225
Tempo-Class,3,3,260
Tempo,150.00,39,301
Position,48,48,241
Tempo-Class,3,3,260
Tempo,153.33,40,302
Bar,0,0,192
Position,0,0,193
Tempo-Class,3,3,260
Tempo,156.67,41,303
Chord-Tone,F,5,327
Chord-Type,7,None,368
Chord-Slash,F,5,339
Phrase,0,0,393
MLU-Type,lick,0,397
MLU-Subtype,blues,0,404
Note-Velocity,23,23,151
Note-On,70,70,70
Note-Duration,8,8,167
Position,10,10,203
Note-Velocity,22,22,150
Note-On,73,73,73
Note-Duration,6,6,165
Position,16,16,209
Tempo-Class,3,3,260
Tempo,153.33,40,302
Position,17,17,210
Note-Velocity,24,24,152
Note-On,74,74,74
Note-Duration,9,9,168
Position,26,26,219
Note-Velocity,26,26,154
Note-On,75,75,75
Note-Duration,6,6,165
Position,32,32,225
Tempo-Class,3,3,260
Tempo,146.67,38,300
Position,34,34,227
Note-Velocity,27,27,155
Note-On,76,76,76
Note-Duration,7,7,166
Position,42,42,235
Note-Velocity,29,29,157
Note-On,77,77,77
Note-Duration,6,6,165
Position,48,48,241
Tempo-Class,3,3,260
Tempo,160.00,42,304
Position,50,50,243
Note-Velocity,19,19,147
Note-On,70,70,70
Note-Duration,7,7,166
Position,60,60,253
Note-Velocity,23,23,151
Note-On,76,76,76
Note-Duration,16,16,175
Bar,0,0,192
Position,0,0,193
Tempo-Class,3,3,260
Tempo,150.00,39,301
Chord-Tone,Bb,10,332
Chord-Type,7,None,368
Chord-Slash,Bb,10,344
Position,12,12,205
Note-Velocity,26,26,154
Note-On,75,75,75
Note-Duration,15,15,174
Position,16,16,209
Tempo-Class,3,3,260
Tempo,143.33,37,299
Position,28,28,221
Note-Velocity,21,21,149
Note-On,73,73,73
Note-Duration,4,4,163
Position,32,32,225
Tempo-Class,3,3,260
Tempo,150.00,39,301
Position,33,33,226
Note-Velocity,25,25,153
Note-On,75,75,75
Note-Duration,10,10,169
Position,43,43,236
Note-Velocity,21,21,149
Note-On,73,73,73
Note-Duration,5,5,164
Position,48,48,241
Tempo-Class,3,3,260
Tempo,150.00,39,301
Position,50,50,243
Note-Velocity,21,21,149
Note-On,70,70,70
Note-Duration,6,6,165
Bar,0,0,192
Position,0,0,193
Tempo-Class,3,3,260
Tempo,146.67,38,300
Chord-Tone,F,5,327
Chord-Type,7,None,368
Chord-Slash,F,5,339
Position,2,2,195
Note-Velocity,19,19,147
Note-On,70,70,70
Note-Duration,14,14,173
Position,16,16,209
Tempo-Class,3,3,260
Tempo,146.67,38,300
Position,32,32,225
Tempo-Class,3,3,260
Tempo,150.00,39,301
Position,35,35,228
Phrase,0,0,393
MLU-Type,lick,0,397
MLU-Subtype,general,0,402
Note-Velocity,22,22,150
Note-On,65,65,65
Note-Duration,7,7,166
Position,44,44,237
Note-Velocity,28,28,156
Note-On,67,67,67
Note-Duration,5,5,164
Position,48,48,241
Tempo-Class,3,3,260
Tempo,143.33,37,299
Position,50,50,243
Note-Velocity,25,25,153
Note-On,70,70,70
Note-Duration,6,6,165
Bar,0,0,192
Position,0,0,193
Tempo-Class,3,3,260
Tempo,146.67,38,300
Chord-Tone,Bb,10,332
Chord-Type,7,None,368
Chord-Slash,Bb,10,344
Position,1,1,194
Note-Velocity,22,22,150
Note-On,72,72,72
Note-Duration,15,15,174
Position,16,16,209
Tempo-Class,3,3,260
Tempo,146.67,38,300
Position,17,17,210
Note-Velocity,19,19,147
Note-On,70,70,70
Note-Duration,6,6,165
Position,31,31,224
Note-Velocity,19,19,147
Note-On,72,72,72
Note-Duration,18,18,177
Position,32,32,225
Tempo-Class,3,3,260
Tempo,150.00,39,301
Position,48,48,241
Tempo-Class,3,3,260
Tempo,143.33,37,299
Position,51,51,244
Note-Velocity,18,18,146
Note-On,70,70,70
Note-Duration,7,7,166
Position,60,60,253
Note-Velocity,24,24,152
Note-On,75,75,75
Note-Duration,8,8,167
Bar,0,0,192
Position,0,0,193
Tempo-Class,3,3,260
Tempo,146.67,38,300
Chord-Tone,Eb,3,325
Chord-Type,7,None,368
Chord-Slash,Eb,3,337
Position,16,16,209
Tempo-Class,3,3,260
Tempo,146.67,38,300
Position,17,17,210
MLU-Type,line,0,398
MLU-Subtype,w,0,411
Note-Velocity,19,19,147
Note-On,70,70,70
Note-Duration,7,7,166
Position,32,32,225
Tempo-Class,3,3,260
Tempo,146.67,38,300
Position,34,34,227
Note-Velocity,27,27,155
Note-On,77,77,77
Note-Duration,8,8,167
Position,43,43,236
Note-Velocity,26,26,154
Note-On,75,75,75
Note-Duration,5,5,164
Position,48,48,241
Tempo-Class,3,3,260
Tempo,150.00,39,301
Position,49,49,242
Note-Velocity,16,16,144
Note-On,73,73,73
Note-Duration,7,7,166
Position,58,58,251
Note-Velocity,23,23,151
Note-On,74,74,74
Note-Duration,6,6,165
Bar,0,0,192
Position,0,0,193
Tempo-Class,3,3,260
Tempo,150.00,39,301
Chord-Tone,Bb,10,332
Chord-Type,7,None,368
Chord-Slash,Bb,10,344
Position,2,2,195
Note-Velocity,21,21,149
Note-On,70,70,70
Note-Duration,8,8,167
Position,11,11,204
Note-Velocity,22,22,150
Note-On,65,65,65
Note-Duration,5,5,164
Position,16,16,209
Tempo-Class,3,3,260
Tempo,150.00,39,301
Position,17,17,210
Note-Velocity,18,18,146
Note-On,63,63,63
Note-Duration,13,13,172
Position,32,32,225
Tempo-Class,3,3,260
Tempo,156.67,41,303
Note-Velocity,17,17,145
Note-On,62,62,62
Note-Duration,18,18,177
Position,48,48,241
Tempo-Class,3,3,260
Tempo,146.67,38,300
Position,52,52,245
Note-Velocity,17,17,145
Note-On,65,65,65
Note-Duration,7,7,166
Position,60,60,253
Note-Velocity,27,27,155
Note-On,70,70,70
Note-Duration,5,5,164
Bar,0,0,192
Position,0,0,193
Tempo-Class,3,3,260
Tempo,150.00,39,301
Chord-Tone,Bb,10,332
Chord-Type,7,None,368
Chord-Slash,Bb,10,344
Position,2,2,195
Note-Velocity,19,19,147
Note-On,68,68,68
Note-Duration,9,9,168
Position,12,12,205
Note-Velocity,24,24,152
Note-On,70,70,70
Note-Duration,5,5,164
Position,16,16,209
Tempo-Class,3,3,260
Tempo,146.67,38,300
Position,32,32,225
Tempo-Class,3,3,260
Tempo,156.67,41,303
Position,45,45,238
Phrase,0,0,393
MLU-Type,line,0,398
MLU-Subtype,w,0,411
Note-Velocity,25,25,153
Note-On,66,66,66
Note-Duration,7,7,166
Position,48,48,241
Tempo-Class,3,3,260
Tempo,146.67,38,300
Position,53,53,246
Note-Velocity,27,27,155
Note-On,67,67,67
Note-Duration,7,7,166
Position,60,60,253
Note-Velocity,28,28,156
Note-On,70,70,70
Note-Duration,5,5,164
Bar,0,0,192
Position,0,0,193
Tempo-Class,3,3,260
Tempo,153.33,40,302
Chord-Tone,Eb,3,325
Chord-Type,7,None,368
Chord-Slash,Eb,3,337
Position,4,4,197
Note-Velocity,23,23,151
Note-On,73,73,73
Note-Duration,7,7,166
Position,12,12,205
Note-Velocity,27,27,155
Note-On,75,75,75
Note-Duration,6,6,165
Position,16,16,209
Tempo-Class,3,3,260
Tempo,143.33,37,299
Position,20,20,213
Note-Velocity,28,28,156
Note-On,77,77,77
Note-Duration,7,7,166
Position,28,28,221
Note-Velocity,27,27,155
Note-On,77,77,77
Note-Duration,6,6,165
Position,32,32,225
Tempo-Class,3,3,260
Tempo,156.67,41,303
Position,36,36,229
Note-Velocity,26,26,154
Note-On,75,75,75
Note-Duration,8,8,167
Position,45,45,238
Note-Velocity,23,23,151
Note-On,75,75,75
Note-Duration,4,4,163
Position,48,48,241
Tempo-Class,3,3,260
Tempo,143.33,37,299
Position,52,52,245
Note-Velocity,21,21,149
Note-On,70,70,70
Note-Duration,7,7,166
Position,61,61,254
Note-Velocity,24,24,152
Note-On,76,76,76
Note-Duration,10,10,169
Bar,0,0,192
Position,0,0,193
Tempo-Class,3,3,260
Tempo,150.00,39,301
Chord-Tone,Eb,3,325
Chord-Type,7,None,368
Chord-Slash,Eb,3,337
Position,12,12,205
Note-Velocity,25,25,153
Note-On,75,75,75
Note-Duration,10,10,169
Position,16,16,209
Tempo-Class,3,3,260
Tempo,153.33,40,302
Position,28,28,221
Note-Velocity,22,22,150
Note-On,73,73,73
Note-Duration,6,6,165
Position,32,32,225
Tempo-Class,3,3,260
Tempo,146.67,38,300
Position,35,35,228
Note-Velocity,26,26,154
Note-On,70,70,70
Note-Duration,8,8,167
Position,44,44,237
Note-Velocity,24,24,152
Note-On,68,68,68
Note-Duration,5,5,164
Position,48,48,241
Tempo-Class,3,3,260
Tempo,146.67,38,300
Position,51,51,244
Note-Velocity,20,20,148
Note-On,65,65,65
Note-Duration,7,7,166
Position,60,60,253
Note-Velocity,22,22,150
Note-On,63,63,63
Note-Duration,4,4,163
Bar,0,0,192
Position,0,0,193
Tempo-Class,3,3,260
Tempo,160.00,42,304
Chord-Tone,Bb,10,332
Chord-Type,7,None,368
Chord-Slash,Bb,10,344
Note-Velocity,19,19,147
Note-On,62,62,62
Note-Duration,11,11,170
Position,16,16,209
Tempo-Class,3,3,260
Tempo,146.67,38,300
Position,19,19,212
Note-Velocity,20,20,148
Note-On,70,70,70
Note-Duration,22,22,181
Position,32,32,225
Tempo-Class,3,3,260
Tempo,150.00,39,301
Position,42,42,235
Note-Velocity,24,24,152
Note-On,69,69,69
Note-Duration,3,3,162
Position,46,46,239
Note-Velocity,24,24,152
Note-On,68,68,68
Note-Duration,2,2,161
Position,48,48,241
Tempo-Class,3,3,260
Tempo,150.00,39,301
Note-Velocity,21,21,149
Note-On,67,67,67
Note-Duration,11,11,170
Position,60,60,253
Note-Velocity,17,17,145
Note-On,65,65,65
Note-Duration,18,18,177
Bar,0,0,192
Position,0,0,193
Tempo-Class,3,3,260
Tempo,160.00,42,304
Chord-Tone,D,2,324
Chord-Type,-7,None,357
Chord-Slash,D,2,336
Position,16,16,209
Tempo-Class,3,3,260
Tempo,146.67,38,300
Position,32,32,225
Tempo-Class,3,3,260
Tempo,150.00,39,301
Chord-Tone,G,7,329
Chord-Type,7,None,368
Chord-Slash,G,7,341
Position,42,42,235
Phrase,0,0,393
MLU-Type,lick,0,397
MLU-Subtype,general,0,402
Note-Velocity,25,25,153
Note-On,82,82,82
Note-Duration,32,32,191
Position,48,48,241
Tempo-Class,3,3,260
Tempo,150.00,39,301
Bar,0,0,192
Position,0,0,193
Tempo-Class,3,3,260
Tempo,150.00,39,301
Chord-Tone,C,0,322
Chord-Type,-7,None,357
Chord-Slash,C,0,334
Position,16,16,209
Tempo-Class,3,3,260
Tempo,153.33,40,302
Position,18,18,211
Note-Velocity,21,21,149
Note-On,73,73,73
Note-Duration,10,10,169
Position,32,32,225
Tempo-Class,3,3,260
Tempo,146.67,38,300
Position,34,34,227
Note-Velocity,23,23,151
Note-On,72,72,72
Note-Duration,8,8,167
Position,44,44,237
Note-Velocity,26,26,154
Note-On,70,70,70
Note-Duration,5,5,164
Position,48,48,241
Tempo-Class,3,3,260
Tempo,143.33,37,299
Position,52,52,245
Note-Velocity,20,20,148
Note-On,65,65,65
Note-Duration,6,6,165
Position,59,59,252
Note-Velocity,18,18,146
Note-On,63,63,63
Note-Duration,15,15,174
Bar,0,0,192
Position,0,0,193
Tempo-Class,3,3,260
Tempo,153.33,40,302
Chord-Tone,F,5,327
Chord-Type,7,None,368
Chord-Slash,F,5,339
Position,16,16,209
Tempo-Class,3,3,260
Tempo,146.67,38,300
Position,19,19,212
Note-Velocity,25,25,153
Note-On,67,67,67
Note-Duration,7,7,166
Position,27,27,220
Note-Velocity,24,24,152
Note-On,70,70,70
Note-Duration,6,6,165
Position,32,32,225
Tempo-Class,3,3,260
Tempo,146.67,38,300
Position,35,35,228
Note-Velocity,23,23,151
Note-On,73,73,73
Note-Duration,8,8,167
Position,43,43,236
Note-Velocity,23,23,151
Note-On,74,74,74
Note-Duration,5,5,164
Position,48,48,241
Tempo-Class,3,3,260
Tempo,153.33,40,302
Position,52,52,245
Note-Velocity,21,21,149
Note-On,65,65,65
Note-Duration,7,7,166
Position,60,60,253
Note-Velocity,28,28,156
Note-On,67,67,67
Note-Duration,6,6,165
Bar,0,0,192
Position,0,0,193
Tempo-Class,3,3,260
Tempo,146.67,38,300
Chord-Tone,Bb,10,332
Chord-Type,7,None,368
Chord-Slash,Bb,10,344
Position,4,4,197
Note-Velocity,24,24,152
Note-On,72,72,72
Note-Duration,8,8,167
Position,13,13,206
Note-Velocity,21,21,149
Note-On,70,70,70
Note-Duration,22,22,181
Position,16,16,209
Tempo-Class,3,3,260
Tempo,150.00,39,301
Position,32,32,225
Tempo-Class,3,3,260
Tempo,150.00,39,301
Position,36,36,229
Note-Velocity,21,21,149
Note-On,68,68,68
Note-Duration,2,2,161
Position,39,39,232
Note-Velocity,23,23,151
Note-On,70,70,70
Note-Duration,2,2,161
Position,42,42,235
Note-Velocity,23,23,151
Note-On,68,68,68
Note-Duration,2,2,161
Position,46,46,239
Note-Velocity,18,18,146
Note-On,65,65,65
Note-Duration,3,3,162
Position,48,48,241
Tempo-Class,3,3,260
Tempo,146.67,38,300
Position,51,51,244
Note-Velocity,23,23,151
Note-On,69,69,69
Note-Duration,9,9,168
Position,61,61,254
Note-Velocity,26,26,154
Note-On,70,70,70
Note-Duration,5,5,164
Bar,0,0,192
Position,0,0,193
Tempo-Class,3,3,260
Tempo,143.33,37,299
Chord-Tone,F,5,327
Chord-Type,7,None,368
Chord-Slash,F,5,339
Position,4,4,197
Note-Velocity,19,19,147
Note-On,65,65,65
Note-Duration,8,8,167
Position,16,16,209
Tempo-Class,3,3,260
Tempo,150.00,39,301
Position,19,19,212
Note-Velocity,22,22,150
Note-On,63,63,63
Note-Duration,8,8,167
Position,32,32,225
Tempo-Class,3,3,260
Tempo,146.67,38,300
Position,35,35,228
Note-Velocity,20,20,148
Note-On,62,62,62
Note-Duration,10,10,169
Position,45,45,238
Note-Velocity,19,19,147
Note-On,65,65,65
Note-Duration,20,20,179
Position,48,48,241
Tempo-Class,3,3,260
Tempo,143.33,37,299
Rep-End,1,1,445
Part-End,A,A,434
Part-Start,I,I,433
Rep-Start,1,1,439
Bar,0,0,192
Position,0,0,193
Tempo-Class,3,3,260
Tempo,153.33,40,302
Chord-Tone,Bb,10,332
Chord-Type,7,None,368
Chord-Slash,Bb,10,344
Position,16,16,209
Tempo-Class,3,3,260
Tempo,153.33,40,302
Rep-End,1,1,445
Part-End,I,I,438
