EVENT,VALUE,VALUE_IDX,ENCODING
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,226.67,52,314
Chord-Tone,Ab,8,330
Chord-Type,7,None,368
Chord-Slash,Ab,8,342
Position,3,3,196
Note-Velocity,21,21,149
Note-On,75,75,75
Note-Duration,11,11,170
Position,16,16,209
Tempo-Class,4,4,261
Tempo,226.67,52,314
Note-Velocity,20,20,148
Note-On,74,74,74
Note-Duration,4,4,163
Position,21,21,214
Note-Velocity,16,16,144
Note-On,73,73,73
Note-Duration,4,4,163
Position,27,27,220
Note-Velocity,27,27,155
Note-On,80,80,80
Note-Duration,18,18,177
Position,32,32,225
Tempo-Class,4,4,261
Tempo,238.33,53,315
Position,48,48,241
Tempo-Class,4,4,261
Tempo,238.33,53,315
Position,49,49,242
Note-Velocity,24,24,152
Note-On,75,75,75
Note-Duration,6,6,165
Position,56,56,249
Note-Velocity,25,25,153
Note-On,74,74,74
Note-Duration,4,4,163
Position,61,61,254
Note-Velocity,22,22,150
Note-On,73,73,73
Note-Duration,7,7,166
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,238.33,53,315
Chord-Tone,Ab,8,330
Chord-Type,7,None,368
Chord-Slash,Ab,8,342
Position,14,14,207
Note-Velocity,18,18,146
Note-On,68,68,68
Note-Duration,13,13,172
Position,16,16,209
Tempo-Class,4,4,261
Tempo,238.33,53,315
Position,30,30,223
Note-Velocity,24,24,152
Note-On,68,68,68
Note-Duration,11,11,170
Position,32,32,225
Tempo-Class,4,4,261
Tempo,238.33,53,315
Position,43,43,236
Note-Velocity,19,19,147
Note-On,67,67,67
Note-Duration,6,6,165
Position,48,48,241
Tempo-Class,4,4,261
Tempo,238.33,53,315
Position,50,50,243
Note-Velocity,20,20,148
Note-On,65,65,65
Note-Duration,5,5,164
Position,56,56,249
Note-Velocity,15,15,143
Note-On,67,67,67
Note-Duration,5,5,164
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,238.33,53,315
Chord-Tone,Ab,8,330
Chord-Type,7,None,368
Chord-Slash,Ab,8,342
Note-Velocity,21,21,149
Note-On,70,70,70
Note-Duration,23,23,182
Position,16,16,209
Tempo-Class,4,4,261
Tempo,238.33,53,315
Position,25,25,218
Note-Velocity,24,24,152
Note-On,70,70,70
Note-Duration,20,20,179
Position,32,32,225
Tempo-Class,4,4,261
Tempo,238.33,53,315
Position,48,48,241
Tempo-Class,4,4,261
Tempo,238.33,53,315
Note-Velocity,19,19,147
Note-On,70,70,70
Note-Duration,18,18,177
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,238.33,53,315
Chord-Tone,Eb,3,325
Chord-Type,6,None,365
Chord-Slash,Eb,3,337
Position,16,16,209
Tempo-Class,4,4,261
Tempo,238.33,53,315
Note-Velocity,25,25,153
Note-On,82,82,82
Note-Duration,17,17,176
Position,32,32,225
Tempo-Class,4,4,261
Tempo,238.33,53,315
Position,34,34,227
Note-Velocity,20,20,148
Note-On,81,81,81
Note-Duration,6,6,165
Position,41,41,234
Note-Velocity,22,22,150
Note-On,80,80,80
Note-Duration,8,8,167
Position,48,48,241
Tempo-Class,4,4,261
Tempo,238.33,53,315
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,226.67,52,314
Chord-Tone,Eb,3,325
Chord-Type,6,None,365
Chord-Slash,Eb,3,337
Note-Velocity,24,24,152
Note-On,80,80,80
Note-Duration,14,14,173
Position,15,15,208
Note-Velocity,17,17,145
Note-On,79,79,79
Note-Duration,14,14,173
Position,16,16,209
Tempo-Class,4,4,261
Tempo,226.67,52,314
Position,30,30,223
Note-Velocity,22,22,150
Note-On,80,80,80
Note-Duration,16,16,175
Position,32,32,225
Tempo-Class,4,4,261
Tempo,238.33,53,315
Position,48,48,241
Tempo-Class,4,4,261
Tempo,238.33,53,315
Note-Velocity,18,18,146
Note-On,75,75,75
Note-Duration,12,12,171
Position,61,61,254
Note-Velocity,18,18,146
Note-On,75,75,75
Note-Duration,13,13,172
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,250.00,54,316
Chord-Tone,Eb,3,325
Chord-Type,6,None,365
Chord-Slash,Eb,3,337
Position,13,13,206
Note-Velocity,17,17,145
Note-On,70,70,70
Note-Duration,5,5,164
Position,16,16,209
Tempo-Class,4,4,261
Tempo,250.00,54,316
Position,21,21,214
Note-Velocity,19,19,147
Note-On,67,67,67
Note-Duration,10,10,169
Position,32,32,225
Tempo-Class,4,4,261
Tempo,238.33,53,315
Position,48,48,241
Tempo-Class,4,4,261
Tempo,238.33,53,315
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,226.67,52,314
Chord-Tone,Eb,3,325
Chord-Type,6,None,365
Chord-Slash,Eb,3,337
Position,16,16,209
Tempo-Class,4,4,261
Tempo,226.67,52,314
Position,18,18,211
Note-Velocity,17,17,145
Note-On,63,63,63
Note-Duration,6,6,165
Position,25,25,218
Note-Velocity,17,17,145
Note-On,65,65,65
Note-Duration,3,3,162
Position,29,29,222
Note-Velocity,23,23,151
Note-On,70,70,70
Note-Duration,13,13,172
Position,32,32,225
Tempo-Class,4,4,261
Tempo,238.33,53,315
Position,46,46,239
Note-Velocity,20,20,148
Note-On,68,68,68
Note-Duration,15,15,174
Position,48,48,241
Tempo-Class,4,4,261
Tempo,238.33,53,315
Rep-End,1,1,445
Part-End,A,A,434
Part-Start,B,B,430
Rep-Start,1,1,439
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,238.33,53,315
Chord-Tone,C,0,322
Chord-Type,7,None,368
Chord-Slash,C,0,334
Position,2,2,195
Note-Velocity,15,15,143
Note-On,65,65,65
Note-Duration,8,8,167
Position,13,13,206
Note-Velocity,26,26,154
Note-On,68,68,68
Note-Duration,15,15,174
Position,16,16,209
Tempo-Class,4,4,261
Tempo,238.33,53,315
Position,31,31,224
Note-Velocity,18,18,146
Note-On,67,67,67
Note-Duration,15,15,174
Position,32,32,225
Tempo-Class,4,4,261
Tempo,250.00,54,316
Position,48,48,241
Tempo-Class,4,4,261
Tempo,250.00,54,316
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,250.00,54,316
Chord-Tone,C,0,322
Chord-Type,7,None,368
Chord-Slash,C,0,334
Position,3,3,196
Note-Velocity,13,13,141
Note-On,60,60,60
Note-Duration,8,8,167
Position,16,16,209
Tempo-Class,4,4,261
Tempo,250.00,54,316
Note-Velocity,20,20,148
Note-On,67,67,67
Note-Duration,8,8,167
Position,25,25,218
Note-Velocity,15,15,143
Note-On,70,70,70
Note-Duration,4,4,163
Position,32,32,225
Tempo-Class,4,4,261
Tempo,238.33,53,315
Note-Velocity,27,27,155
Note-On,74,74,74
Note-Duration,11,11,170
Position,46,46,239
Note-Velocity,25,25,153
Note-On,74,74,74
Note-Duration,14,14,173
Position,48,48,241
Tempo-Class,4,4,261
Tempo,238.33,53,315
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,250.00,54,316
Chord-Tone,C,0,322
Chord-Type,7,None,368
Chord-Slash,C,0,334
Position,1,1,194
Note-Velocity,22,22,150
Note-On,73,73,73
Note-Duration,32,32,191
Position,16,16,209
Tempo-Class,4,4,261
Tempo,250.00,54,316
Position,32,32,225
Tempo-Class,4,4,261
Tempo,238.33,53,315
Position,48,48,241
Tempo-Class,4,4,261
Tempo,238.33,53,315
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,250.00,54,316
Chord-Tone,C,0,322
Chord-Type,7,None,368
Chord-Slash,C,0,334
Position,1,1,194
Note-Velocity,26,26,154
Note-On,81,81,81
Note-Duration,15,15,174
Position,16,16,209
Tempo-Class,4,4,261
Tempo,250.00,54,316
Position,18,18,211
Note-Velocity,18,18,146
Note-On,67,67,67
Note-Duration,7,7,166
Position,28,28,221
Note-Velocity,26,26,154
Note-On,84,84,84
Note-Duration,19,19,178
Position,32,32,225
Tempo-Class,4,4,261
Tempo,250.00,54,316
Position,48,48,241
Tempo-Class,4,4,261
Tempo,250.00,54,316
Position,50,50,243
Note-Velocity,26,26,154
Note-On,84,84,84
Note-Duration,14,14,173
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,250.00,54,316
Chord-Tone,F,5,327
Chord-Type,-7,None,357
Chord-Slash,F,5,339
Position,3,3,196
Note-Velocity,16,16,144
Note-On,76,76,76
Note-Duration,11,11,170
Position,16,16,209
Tempo-Class,4,4,261
Tempo,250.00,54,316
Position,19,19,212
Note-Velocity,16,16,144
Note-On,72,72,72
Note-Duration,7,7,166
Position,27,27,220
Note-Velocity,15,15,143
Note-On,68,68,68
Note-Duration,9,9,168
Position,32,32,225
Tempo-Class,4,4,261
Tempo,226.67,52,314
Position,36,36,229
Note-Velocity,17,17,145
Note-On,67,67,67
Note-Duration,6,6,165
Position,43,43,236
Note-Velocity,13,13,141
Note-On,72,72,72
Note-Duration,5,5,164
Position,48,48,241
Tempo-Class,4,4,261
Tempo,226.67,52,314
Position,50,50,243
Note-Velocity,21,21,149
Note-On,77,77,77
Note-Duration,12,12,171
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,238.33,53,315
Chord-Tone,F,5,327
Chord-Type,-7,None,357
Chord-Slash,F,5,339
Note-Velocity,21,21,149
Note-On,77,77,77
Note-Duration,29,29,188
Position,16,16,209
Tempo-Class,4,4,261
Tempo,238.33,53,315
Position,32,32,225
Tempo-Class,4,4,261
Tempo,250.00,54,316
Note-Velocity,22,22,150
Note-On,79,79,79
Note-Duration,22,22,181
Position,48,48,241
Tempo-Class,4,4,261
Tempo,250.00,54,316
Position,58,58,251
Note-Velocity,22,22,150
Note-On,82,82,82
Note-Duration,19,19,178
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,238.33,53,315
Chord-Tone,Ab,8,330
Chord-Type,-7,None,357
Chord-Slash,Ab,8,342
Position,16,16,209
Tempo-Class,4,4,261
Tempo,238.33,53,315
Position,32,32,225
Tempo-Class,4,4,261
Tempo,238.33,53,315
MLU-Type,line,0,398
MLU-Subtype,t,0,410
Note-Velocity,25,25,153
Note-On,80,80,80
Note-Duration,10,10,169
Position,43,43,236
Note-Velocity,16,16,144
Note-On,77,77,77
Note-Duration,7,7,166
Position,48,48,241
Tempo-Class,4,4,261
Tempo,238.33,53,315
Position,51,51,244
Note-Velocity,19,19,147
Note-On,75,75,75
Note-Duration,6,6,165
Position,58,58,251
Note-Velocity,17,17,145
Note-On,71,71,71
Note-Duration,6,6,165
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,250.00,54,316
Chord-Tone,Db,1,323
Chord-Type,7,None,368
Chord-Slash,Db,1,335
Position,1,1,194
Note-Velocity,19,19,147
Note-On,68,68,68
Note-Duration,7,7,166
Position,10,10,203
Note-Velocity,18,18,146
Note-On,65,65,65
Note-Duration,6,6,165
Position,16,16,209
Tempo-Class,4,4,261
Tempo,250.00,54,316
Position,17,17,210
Note-Velocity,18,18,146
Note-On,63,63,63
Note-Duration,5,5,164
Position,24,24,217
Note-Velocity,18,18,146
Note-On,65,65,65
Note-Duration,7,7,166
Position,32,32,225
Tempo-Class,4,4,261
Tempo,250.00,54,316
Position,33,33,226
Note-Velocity,19,19,147
Note-On,68,68,68
Note-Duration,13,13,172
Position,48,48,241
Tempo-Class,4,4,261
Tempo,250.00,54,316
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,238.33,53,315
Chord-Tone,Eb,3,325
Chord-Type,6,None,365
Chord-Slash,Eb,3,337
Position,16,16,209
Tempo-Class,4,4,261
Tempo,238.33,53,315
Position,18,18,211
Phrase,0,0,393
MLU-Type,lick,0,397
MLU-Subtype,general,0,402
Note-Velocity,18,18,146
Note-On,67,67,67
Note-Duration,5,5,164
Position,26,26,219
Note-Velocity,17,17,145
Note-On,70,70,70
Note-Duration,5,5,164
Position,32,32,225
Tempo-Class,4,4,261
Tempo,238.33,53,315
Note-Velocity,20,20,148
Note-On,75,75,75
Note-Duration,15,15,174
Position,48,48,241
Tempo-Class,4,4,261
Tempo,238.33,53,315
Position,51,51,244
Note-Velocity,17,17,145
Note-On,63,63,63
Note-Duration,5,5,164
Position,58,58,251
Note-Velocity,22,22,150
Note-On,68,68,68
Note-Duration,5,5,164
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,261.67,55,317
Chord-Tone,Eb,3,325
Chord-Type,6,None,365
Chord-Slash,Eb,3,337
Note-Velocity,27,27,155
Note-On,73,73,73
Note-Duration,10,10,169
Position,12,12,205
Note-Velocity,26,26,154
Note-On,73,73,73
Note-Duration,9,9,168
Position,16,16,209
Tempo-Class,4,4,261
Tempo,261.67,55,317
Position,22,22,215
Note-Velocity,28,28,156
Note-On,73,73,73
Note-Duration,7,7,166
Position,32,32,225
Tempo-Class,4,4,261
Tempo,226.67,52,314
Note-Velocity,28,28,156
Note-On,73,73,73
Note-Duration,10,10,169
Position,48,48,241
Tempo-Class,4,4,261
Tempo,226.67,52,314
Note-Velocity,24,24,152
Note-On,73,73,73
Note-Duration,19,19,178
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,238.33,53,315
Chord-Tone,C,0,322
Chord-Type,7,None,368
Chord-Slash,C,0,334
Position,4,4,197
Note-Velocity,15,15,143
Note-On,71,71,71
Note-Duration,5,5,164
Position,10,10,203
Note-Velocity,18,18,146
Note-On,70,70,70
Note-Duration,5,5,164
Position,16,16,209
Tempo-Class,4,4,261
Tempo,238.33,53,315
Note-Velocity,17,17,145
Note-On,67,67,67
Note-Duration,5,5,164
Position,25,25,218
Note-Velocity,20,20,148
Note-On,76,76,76
Note-Duration,5,5,164
Position,32,32,225
Tempo-Class,4,4,261
Tempo,226.67,52,314
Note-Velocity,23,23,151
Note-On,80,80,80
Note-Duration,20,20,179
Position,48,48,241
Tempo-Class,4,4,261
Tempo,226.67,52,314
Position,55,55,248
Note-Velocity,20,20,148
Note-On,79,79,79
Note-Duration,27,27,186
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,238.33,53,315
Chord-Tone,C,0,322
Chord-Type,7,None,368
Chord-Slash,C,0,334
Position,16,16,209
Tempo-Class,4,4,261
Tempo,238.33,53,315
Position,32,32,225
Tempo-Class,4,4,261
Tempo,226.67,52,314
Position,46,46,239
Phrase,0,0,393
MLU-Type,line,0,398
MLU-Subtype,cv,0,406
Note-Velocity,29,29,157
Note-On,84,84,84
Note-Duration,9,9,168
Position,48,48,241
Tempo-Class,4,4,261
Tempo,226.67,52,314
Position,56,56,249
Note-Velocity,18,18,146
Note-On,80,80,80
Note-Duration,6,6,165
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,261.67,55,317
Chord-Tone,F,5,327
Chord-Type,-7,None,357
Chord-Slash,F,5,339
Note-Velocity,24,24,152
Note-On,77,77,77
Note-Duration,6,6,165
Position,8,8,201
Note-Velocity,21,21,149
Note-On,72,72,72
Note-Duration,6,6,165
Position,16,16,209
Tempo-Class,4,4,261
Tempo,261.67,55,317
Position,17,17,210
Note-Velocity,19,19,147
Note-On,68,68,68
Note-Duration,6,6,165
Position,25,25,218
Note-Velocity,17,17,145
Note-On,65,65,65
Note-Duration,6,6,165
Position,32,32,225
Tempo-Class,4,4,261
Tempo,226.67,52,314
Position,44,44,237
Note-Velocity,21,21,149
Note-On,68,68,68
Note-Duration,16,16,175
Position,48,48,241
Tempo-Class,4,4,261
Tempo,226.67,52,314
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,250.00,54,316
Chord-Tone,B,11,333
Chord-Type,7,None,368
Chord-Slash,B,11,345
Note-Velocity,18,18,146
Note-On,67,67,67
Note-Duration,6,6,165
Position,6,6,199
Note-Velocity,18,18,146
Note-On,68,68,68
Note-Duration,6,6,165
Position,14,14,207
Note-Velocity,19,19,147
Note-On,70,70,70
Note-Duration,7,7,166
Position,16,16,209
Tempo-Class,4,4,261
Tempo,250.00,54,316
Position,21,21,214
Note-Velocity,15,15,143
Note-On,72,72,72
Note-Duration,5,5,164
Position,29,29,222
Note-Velocity,29,29,157
Note-On,74,74,74
Note-Duration,16,16,175
Position,32,32,225
Tempo-Class,4,4,261
Tempo,250.00,54,316
Position,46,46,239
Note-Velocity,20,20,148
Note-On,79,79,79
Note-Duration,14,14,173
Position,48,48,241
Tempo-Class,4,4,261
Tempo,250.00,54,316
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,238.33,53,315
Chord-Tone,Eb,3,325
Chord-Type,6,None,365
Chord-Slash,Eb,3,337
MLU-Type,rhythm,0,400
MLU-Subtype,mr,0,414
Note-Velocity,19,19,147
Note-On,75,75,75
Note-Duration,15,15,174
Position,15,15,208
Note-Velocity,13,13,141
Note-On,82,82,82
Note-Duration,6,6,165
Position,16,16,209
Tempo-Class,4,4,261
Tempo,238.33,53,315
Position,24,24,217
Note-Velocity,19,19,147
Note-On,75,75,75
Note-Duration,16,16,175
Position,32,32,225
Tempo-Class,4,4,261
Tempo,250.00,54,316
Position,41,41,234
Note-Velocity,14,14,142
Note-On,82,82,82
Note-Duration,6,6,165
Position,48,48,241
Tempo-Class,4,4,261
Tempo,250.00,54,316
Position,50,50,243
Note-Velocity,20,20,148
Note-On,75,75,75
Note-Duration,15,15,174
Bar,0,0,192
Position,0,0,193
Tempo-Class,4,4,261
Tempo,226.67,52,314
Chord-Tone,Eb,3,325
Chord-Type,6,None,365
Chord-Slash,Eb,3,337
Position,1,1,194
Note-Velocity,16,16,144
Note-On,82,82,82
Note-Duration,5,5,164
Position,8,8,201
Note-Velocity,23,23,151
Note-On,75,75,75
Note-Duration,12,12,171
Position,16,16,209
Tempo-Class,4,4,261
Tempo,226.67,52,314
Position,23,23,216
Note-Velocity,17,17,145
Note-On,82,82,82
Note-Duration,6,6,165
Position,29,29,222
Note-Velocity,21,21,149
Note-On,75,75,75
Note-Duration,13,13,172
Position,32,32,225
Tempo-Class,4,4,261
Tempo,238.33,53,315
Position,48,48,241
Tempo-Class,4,4,261
Tempo,238.33,53,315
Position,49,49,242
Note-Velocity,17,17,145
Note-On,75,75,75
Note-Duration,21,21,180
Rep-End,1,1,445
