EVENT,VALUE,VALUE_IDX,ENCODING
Tempo,95.00,18,280
Chord-Tone,Bb,10,332
Chord-Type,sus,None,389
Chord-Slash,Bb,10,344
Position,16,16,209
Tempo-Class,1,1,258
Tempo,97.50,19,281
Position,32,32,225
Tempo-Class,1,1,258
Tempo,97.50,19,281
Chord-Tone,B,11,333
Chord-Type,sus,None,389
Chord-Slash,B,11,345
Position,48,48,241
Tempo-Class,1,1,258
Tempo,102.50,21,283
Note-Velocity,23,23,151
Note-On,72,72,72
Note-Duration,1,1,160
Position,49,49,242
Note-Velocity,25,25,153
Note-On,75,75,75
Note-Duration,5,5,164
Position,54,54,247
Note-Velocity,26,26,154
Note-On,72,72,72
Note-Duration,2,2,161
Position,62,62,255
Note-Velocity,25,25,153
Note-On,68,68,68
Note-Duration,3,3,162
Bar,0,0,192
Position,0,0,193
Tempo-Class,1,1,258
Tempo,102.50,21,283
Chord-Tone,C,0,322
Chord-Type,sus,None,389
Chord-Slash,C,0,334
Position,1,1,194
Note-Velocity,25,25,153
Note-On,67,67,67
Note-Duration,9,9,168
Position,16,16,209
Tempo-Class,1,1,258
Tempo,95.00,18,280
Position,17,17,210
Note-Velocity,25,25,153
Note-On,65,65,65
Note-Duration,4,4,163
Position,21,21,214
Note-Velocity,22,22,150
Note-On,63,63,63
Note-Duration,4,4,163
Position,32,32,225
Tempo-Class,1,1,258
Tempo,100.00,20,282
Chord-Tone,B,11,333
Chord-Type,sus,None,389
Chord-Slash,B,11,345
Position,34,34,227
Note-Velocity,25,25,153
Note-On,64,64,64
Note-Duration,16,16,175
Position,48,48,241
Tempo-Class,1,1,258
Tempo,95.00,18,280
Position,50,50,243
Note-Velocity,24,24,152
Note-On,63,63,63
Note-Duration,16,16,175
Bar,0,0,192
Position,0,0,193
Tempo-Class,1,1,258
Tempo,97.50,19,281
Chord-Tone,Bb,10,332
Chord-Type,sus,None,389
Chord-Slash,Bb,10,344
Position,16,16,209
Tempo-Class,1,1,258
Tempo,97.50,19,281
Position,32,32,225
Tempo-Class,1,1,258
Tempo,95.00,18,280
Chord-Tone,B,11,333
Chord-Type,sus,None,389
Chord-Slash,B,11,345
Position,48,48,241
Tempo-Class,1,1,258
Tempo,100.00,20,282
Bar,0,0,192
Position,0,0,193
Tempo-Class,1,1,258
Tempo,100.00,20,282
Chord-Tone,C,0,322
Chord-Type,sus,None,389
Chord-Slash,C,0,334
Position,2,2,195
Note-Velocity,22,22,150
Note-On,81,81,81
Note-Duration,2,2,161
Position,6,6,199
Note-Velocity,27,27,155
Note-On,85,85,85
Note-Duration,8,8,167
Position,14,14,207
Note-Velocity,24,24,152
Note-On,87,87,87
Note-Duration,25,25,184
Position,16,16,209
Tempo-Class,1,1,258
Tempo,97.50,19,281
Position,32,32,225
Tempo-Class,1,1,258
Tempo,102.50,21,283
Chord-Tone,B,11,333
Chord-Type,sus,None,389
Chord-Slash,B,11,345
Position,48,48,241
Tempo-Class,1,1,258
Tempo,102.50,21,283
Bar,0,0,192
Position,0,0,193
Tempo-Class,1,1,258
Tempo,97.50,19,281
Chord-Tone,Bb,10,332
Chord-Type,sus,None,389
Chord-Slash,Bb,10,344
Position,16,16,209
Tempo-Class,1,1,258
Tempo,100.00,20,282
Position,18,18,211
Note-Velocity,23,23,151
Note-On,86,86,86
Note-Duration,2,2,161
Position,21,21,214
Note-Velocity,24,24,152
Note-On,87,87,87
Note-Duration,11,11,170
Position,32,32,225
Tempo-Class,1,1,258
Tempo,95.00,18,280
Chord-Tone,B,11,333
Chord-Type,sus,None,389
Chord-Slash,B,11,345
Note-Velocity,21,21,149
Note-On,90,90,90
Note-Duration,2,2,161
Position,48,48,241
Tempo-Class,1,1,258
Tempo,95.00,18,280
Bar,0,0,192
Position,0,0,193
Tempo-Class,1,1,258
Tempo,102.50,21,283
Chord-Tone,C,0,322
Chord-Type,sus,None,389
Chord-Slash,C,0,334
Position,16,16,209
Tempo-Class,1,1,258
Tempo,95.00,18,280
Position,31,31,224
Phrase,0,0,393
MLU-Type,line,0,398
MLU-Subtype,w,0,411
Note-Velocity,22,22,150
Note-On,65,65,65
Note-Duration,3,3,162
Position,32,32,225
Tempo-Class,1,1,258
Tempo,92.50,17,279
Chord-Tone,B,11,333
Chord-Type,sus,None,389
Chord-Slash,B,11,345
Position,34,34,227
Note-Velocity,23,23,151
Note-On,66,66,66
Note-Duration,3,3,162
Position,38,38,231
Note-Velocity,24,24,152
Note-On,70,70,70
Note-Duration,3,3,162
Position,41,41,234
Note-Velocity,25,25,153
Note-On,68,68,68
Note-Duration,4,4,163
Position,46,46,239
Note-Velocity,23,23,151
Note-On,71,71,71
Note-Duration,3,3,162
Position,48,48,241
Tempo-Class,1,1,258
Tempo,100.00,20,282
Position,50,50,243
Note-Velocity,25,25,153
Note-On,72,72,72
Note-Duration,4,4,163
Position,54,54,247
Note-Velocity,24,24,152
Note-On,73,73,73
Note-Duration,3,3,162
Position,58,58,251
Note-Velocity,24,24,152
Note-On,74,74,74
Note-Duration,3,3,162
Position,61,61,254
Note-Velocity,26,26,154
Note-On,75,75,75
Note-Duration,4,4,163
Bar,0,0,192
Position,0,0,193
Tempo-Class,1,1,258
Tempo,97.50,19,281
Chord-Tone,Bb,10,332
Chord-Type,sus,None,389
Chord-Slash,Bb,10,344
Position,1,1,194
Note-Velocity,25,25,153
Note-On,76,76,76
Note-Duration,3,3,162
Position,5,5,198
Note-Velocity,25,25,153
Note-On,77,77,77
Note-Duration,4,4,163
Position,8,8,201
Note-Velocity,24,24,152
Note-On,78,78,78
Note-Duration,4,4,163
Position,13,13,206
Note-Velocity,23,23,151
Note-On,74,74,74
Note-Duration,3,3,162
Position,16,16,209
Tempo-Class,1,1,258
Tempo,97.50,19,281
Note-Velocity,25,25,153
Note-On,73,73,73
Note-Duration,4,4,163
Position,20,20,213
Note-Velocity,27,27,155
Note-On,75,75,75
Note-Duration,8,8,167
Position,29,29,222
Note-Velocity,21,21,149
Note-On,71,71,71
Note-Duration,7,7,166
Position,32,32,225
Tempo-Class,1,1,258
Tempo,100.00,20,282
Chord-Tone,B,11,333
Chord-Type,sus,None,389
Chord-Slash,B,11,345
Position,36,36,229
Note-Velocity,24,24,152
Note-On,72,72,72
Note-Duration,7,7,166
Position,43,43,236
Note-Velocity,24,24,152
Note-On,71,71,71
Note-Duration,8,8,167
Position,48,48,241
Tempo-Class,1,1,258
Tempo,97.50,19,281
Position,52,52,245
Note-Velocity,24,24,152
Note-On,69,69,69
Note-Duration,3,3,162
Position,56,56,249
Note-Velocity,24,24,152
Note-On,70,70,70
Note-Duration,4,4,163
Position,60,60,253
Note-Velocity,25,25,153
Note-On,69,69,69
Note-Duration,3,3,162
Bar,0,0,192
Position,0,0,193
Tempo-Class,1,1,258
Tempo,97.50,19,281
Chord-Tone,C,0,322
Chord-Type,sus,None,389
Chord-Slash,C,0,334
Note-Velocity,23,23,151
Note-On,68,68,68
Note-Duration,4,4,163
Position,4,4,197
Note-Velocity,22,22,150
Note-On,67,67,67
Note-Duration,4,4,163
Position,8,8,201
Note-Velocity,22,22,150
Note-On,64,64,64
Note-Duration,6,6,165
Position,16,16,209
Tempo-Class,1,1,258
Tempo,102.50,21,283
Note-Velocity,18,18,146
Note-On,60,60,60
Note-Duration,10,10,169
Position,32,32,225
Tempo-Class,1,1,258
Tempo,95.00,18,280
Chord-Tone,B,11,333
Chord-Type,sus,None,389
Chord-Slash,B,11,345
Position,48,48,241
Tempo-Class,1,1,258
Tempo,95.00,18,280
Bar,0,0,192
Position,0,0,193
Tempo-Class,1,1,258
Tempo,97.50,19,281
Chord-Tone,Bb,10,332
Chord-Type,sus,None,389
Chord-Slash,Bb,10,344
Position,16,16,209
Tempo-Class,1,1,258
Tempo,100.00,20,282
Phrase,0,0,393
MLU-Type,line,0,398
MLU-Subtype,w,0,411
Note-Velocity,27,27,155
Note-On,78,78,78
Note-Duration,4,4,163
Position,20,20,213
Note-Velocity,26,26,154
Note-On,77,77,77
Note-Duration,4,4,163
Position,24,24,217
Note-Velocity,27,27,155
Note-On,78,78,78
Note-Duration,4,4,163
Position,28,28,221
Note-Velocity,27,27,155
Note-On,77,77,77
Note-Duration,4,4,163
Position,32,32,225
Tempo-Class,1,1,258
Tempo,100.00,20,282
Chord-Tone,B,11,333
Chord-Type,sus,None,389
Chord-Slash,B,11,345
Note-Velocity,27,27,155
Note-On,76,76,76
Note-Duration,4,4,163
Position,36,36,229
Note-Velocity,26,26,154
Note-On,73,73,73
Note-Duration,3,3,162
Position,40,40,233
Note-Velocity,26,26,154
Note-On,71,71,71
Note-Duration,4,4,163
Position,44,44,237
Note-Velocity,25,25,153
Note-On,69,69,69
Note-Duration,5,5,164
Position,48,48,241
Tempo-Class,1,1,258
Tempo,97.50,19,281
Position,49,49,242
Note-Velocity,25,25,153
Note-On,66,66,66
Note-Duration,4,4,163
Position,53,53,246
Note-Velocity,24,24,152
Note-On,64,64,64
Note-Duration,3,3,162
Position,57,57,250
Note-Velocity,23,23,151
Note-On,62,62,62
Note-Duration,3,3,162
Bar,0,0,192
Position,0,0,193
Tempo-Class,1,1,258
Tempo,95.00,18,280
Chord-Tone,C,0,322
Chord-Type,sus,None,389
Chord-Slash,C,0,334
Position,2,2,195
MLU-Type,lick,0,397
MLU-Subtype,general,0,402
Note-Velocity,17,17,145
Note-On,63,63,63
Note-Duration,11,11,170
Position,16,16,209
Tempo-Class,1,1,258
Tempo,97.50,19,281
Position,18,18,211
Note-Velocity,24,24,152
Note-On,64,64,64
Note-Duration,10,10,169
Position,32,32,225
Tempo-Class,1,1,258
Tempo,97.50,19,281
Chord-Tone,B,11,333
Chord-Type,sus,None,389
Chord-Slash,B,11,345
Position,40,40,233
Note-Velocity,24,24,152
Note-On,63,63,63
Note-Duration,17,17,176
Position,48,48,241
Tempo-Class,1,1,258
Tempo,97.50,19,281
Bar,0,0,192
Position,0,0,193
Tempo-Class,1,1,258
Tempo,95.00,18,280
Chord-Tone,Bb,10,332
Chord-Type,sus,None,389
Chord-Slash,Bb,10,344
Position,16,16,209
Tempo-Class,1,1,258
Tempo,100.00,20,282
Position,32,32,225
Tempo-Class,1,1,258
Tempo,105.00,22,284
Chord-Tone,B,11,333
Chord-Type,sus,None,389
Chord-Slash,B,11,345
Position,48,48,241
Tempo-Class,1,1,258
Tempo,100.00,20,282
Bar,0,0,192
Position,0,0,193
Tempo-Class,1,1,258
Tempo,97.50,19,281
Chord-Tone,C,0,322
Chord-Type,sus,None,389
Chord-Slash,C,0,334
Position,2,2,195
Note-Velocity,26,26,154
Note-On,75,75,75
Note-Duration,14,14,173
Position,16,16,209
Tempo-Class,1,1,258
Tempo,97.50,19,281
Position,17,17,210
Note-Velocity,26,26,154
Note-On,76,76,76
Note-Duration,9,9,168
Position,26,26,219
Note-Velocity,26,26,154
Note-On,75,75,75
Note-Duration,21,21,180
Position,32,32,225
Tempo-Class,1,1,258
Tempo,97.50,19,281
Chord-Tone,B,11,333
Chord-Type,sus,None,389
Chord-Slash,B,11,345
Position,48,48,241
Tempo-Class,1,1,258
Tempo,97.50,19,281
Position,51,51,244
Note-Velocity,26,26,154
Note-On,76,76,76
Note-Duration,19,19,178
Bar,0,0,192
Position,0,0,193
Tempo-Class,1,1,258
Tempo,100.00,20,282
Chord-Tone,Bb,10,332
Chord-Type,sus,None,389
Chord-Slash,Bb,10,344
Position,16,16,209
Tempo-Class,1,1,258
Tempo,95.00,18,280
Position,17,17,210
Note-Velocity,26,26,154
Note-On,70,70,70
Note-Duration,4,4,163
Position,21,21,214
Note-Velocity,26,26,154
Note-On,71,71,71
Note-Duration,8,8,167
Position,30,30,223
Note-Velocity,25,25,153
Note-On,67,67,67
Note-Duration,2,2,161
Position,32,32,225
Tempo-Class,1,1,258
Tempo,97.50,19,281
Chord-Tone,B,11,333
Chord-Type,sus,None,389
Chord-Slash,B,11,345
Position,33,33,226
Note-Velocity,26,26,154
Note-On,68,68,68
Note-Duration,11,11,170
Position,46,46,239
Note-Velocity,24,24,152
Note-On,68,68,68
Note-Duration,4,4,163
Position,48,48,241
Tempo-Class,1,1,258
Tempo,97.50,19,281
Position,51,51,244
Note-Velocity,24,24,152
Note-On,69,69,69
Note-Duration,3,3,162
Position,54,54,247
Note-Velocity,25,25,153
Note-On,67,67,67
Note-Duration,2,2,161
Position,56,56,249
Note-Velocity,22,22,150
Note-On,68,68,68
Note-Duration,9,9,168
Bar,0,0,192
Position,0,0,193
Tempo-Class,1,1,258
Tempo,97.50,19,281
Chord-Tone,C,0,322
Chord-Type,sus,None,389
Chord-Slash,C,0,334
Position,16,16,209
Tempo-Class,1,1,258
Tempo,100.00,20,282
Position,32,32,225
Tempo-Class,1,1,258
Tempo,100.00,20,282
Chord-Tone,B,11,333
Chord-Type,sus,None,389
Chord-Slash,B,11,345
Position,48,48,241
Tempo-Class,1,1,258
Tempo,95.00,18,280
Bar,0,0,192
Position,0,0,193
Tempo-Class,1,1,258
Tempo,97.50,19,281
Chord-Tone,Bb,10,332
Chord-Type,sus,None,389
Chord-Slash,Bb,10,344
Position,1,1,194
Phrase,0,0,393
MLU-Type,line,0,398
MLU-Subtype,w,0,411
Note-Velocity,27,27,155
Note-On,75,75,75
Note-Duration,4,4,163
Position,6,6,199
Note-Velocity,25,25,153
Note-On,74,74,74
Note-Duration,3,3,162
Position,9,9,202
Note-Velocity,26,26,154
Note-On,75,75,75
Note-Duration,4,4,163
Position,13,13,206
Note-Velocity,26,26,154
Note-On,76,76,76
Note-Duration,3,3,162
Position,16,16,209
Tempo-Class,1,1,258
Tempo,97.50,19,281
Position,17,17,210
Note-Velocity,25,25,153
Note-On,77,77,77
Note-Duration,4,4,163
Position,21,21,214
Note-Velocity,25,25,153
Note-On,78,78,78
Note-Duration,3,3,162
Position,24,24,217
Note-Velocity,26,26,154
Note-On,77,77,77
Note-Duration,4,4,163
Position,29,29,222
Note-Velocity,26,26,154
Note-On,76,76,76
Note-Duration,3,3,162
Position,32,32,225
Tempo-Class,1,1,258
Tempo,100.00,20,282
Chord-Tone,B,11,333
Chord-Type,sus,None,389
Chord-Slash,B,11,345
Note-Velocity,26,26,154
Note-On,75,75,75
Note-Duration,5,5,164
Position,37,37,230
Note-Velocity,21,21,149
Note-On,68,68,68
Note-Duration,4,4,163
Position,42,42,235
Note-Velocity,23,23,151
Note-On,71,71,71
Note-Duration,3,3,162
Position,45,45,238
Note-Velocity,18,18,146
Note-On,69,69,69
Note-Duration,2,2,161
Position,47,47,240
Note-Velocity,21,21,149
Note-On,70,70,70
Note-Duration,2,2,161
Position,48,48,241
Tempo-Class,1,1,258
Tempo,100.00,20,282
Position,49,49,242
Note-Velocity,22,22,150
Note-On,68,68,68
Note-Duration,3,3,162
Position,52,52,245
MLU-Type,lick,0,397
MLU-Subtype,general,0,402
Backref-Referred,0,0,417
Note-Velocity,21,21,149
Note-On,67,67,67
Note-Duration,13,13,172
Bar,0,0,192
Position,0,0,193
Tempo-Class,1,1,258
Tempo,97.50,19,281
Chord-Tone,C,0,322
Chord-Type,sus,None,389
Chord-Slash,C,0,334
Position,1,1,194
Note-Velocity,22,22,150
Note-On,68,68,68
Note-Duration,30,30,189
Position,16,16,209
Tempo-Class,1,1,258
Tempo,100.00,20,282
Position,32,32,225
Tempo-Class,1,1,258
Tempo,100.00,20,282
Chord-Tone,B,11,333
Chord-Type,sus,None,389
Chord-Slash,B,11,345
Note-Velocity,24,24,152
Note-On,67,67,67
Note-Duration,9,9,168
Position,48,48,241
Tempo-Class,1,1,258
Tempo,100.00,20,282
Bar,0,0,192
Position,0,0,193
Tempo-Class,1,1,258
Tempo,100.00,20,282
Chord-Tone,Bb,10,332
Chord-Type,sus,None,389
Chord-Slash,Bb,10,344
Position,16,16,209
Tempo-Class,1,1,258
Tempo,95.00,18,280
Position,32,32,225
Tempo-Class,1,1,258
Tempo,95.00,18,280
Chord-Tone,B,11,333
Chord-Type,sus,None,389
Chord-Slash,B,11,345
Position,47,47,240
Phrase,0,0,393
MLU-Type,lick,0,397
MLU-Subtype,general,0,402
Note-Velocity,24,24,152
Note-On,72,72,72
Note-Duration,5,5,164
Position,48,48,241
Tempo-Class,1,1,258
Tempo,95.00,18,280
Position,53,53,246
Note-Velocity,25,25,153
Note-On,72,72,72
Note-Duration,3,3,162
Bar,0,0,192
Position,0,0,193
Tempo-Class,1,1,258
Tempo,97.50,19,281
Chord-Tone,C,0,322
Chord-Type,sus,None,389
Chord-Slash,C,0,334
Note-Velocity,24,24,152
Note-On,72,72,72
Note-Duration,5,5,164
Position,6,6,199
Note-Velocity,19,19,147
Note-On,72,72,72
Note-Duration,3,3,162
Position,15,15,208
Note-Velocity,23,23,151
Note-On,74,74,74
Note-Duration,4,4,163
Position,16,16,209
Tempo-Class,1,1,258
Tempo,97.50,19,281
Position,20,20,213
Note-Velocity,24,24,152
Note-On,72,72,72
Note-Duration,4,4,163
Position,32,32,225
Tempo-Class,1,1,258
Tempo,97.50,19,281
Chord-Tone,B,11,333
Chord-Type,sus,None,389
Chord-Slash,B,11,345
Position,48,48,241
Tempo-Class,1,1,258
Tempo,97.50,19,281
Bar,0,0,192
Position,0,0,193
Tempo-Class,1,1,258
Tempo,95.00,18,280
Chord-Tone,Bb,10,332
Chord-Type,sus,None,389
Chord-Slash,Bb,10,344
Position,16,16,209
Tempo-Class,1,1,258
Tempo,95.00,18,280
Position,32,32,225
Tempo-Class,1,1,258
Tempo,102.50,21,283
Chord-Tone,B,11,333
Chord-Type,sus,None,389
Chord-Slash,B,11,345
Position,48,48,241
Tempo-Class,1,1,258
Tempo,97.50,19,281
Bar,0,0,192
Position,0,0,193
Tempo-Class,1,1,258
Tempo,100.00,20,282
Chord-Tone,C,0,322
Chord-Type,sus,None,389
Chord-Slash,C,0,334
Position,2,2,195
Note-Velocity,24,24,152
Note-On,76,76,76
Note-Duration,4,4,163
Position,16,16,209
Tempo-Class,1,1,258
Tempo,100.00,20,282
Note-Velocity,24,24,152
Note-On,81,81,81
Note-Duration,10,10,169
Position,26,26,219
Note-Velocity,26,26,154
Note-On,80,80,80
Note-Duration,5,5,164
Position,32,32,225
Tempo-Class,1,1,258
Tempo,97.50,19,281
Chord-Tone,B,11,333
Chord-Type,sus,None,389
Chord-Slash,B,11,345
Position,48,48,241
Tempo-Class,1,1,258
Tempo,97.50,19,281
Bar,0,0,192
Position,0,0,193
Tempo-Class,1,1,258
Tempo,97.50,19,281
Chord-Tone,Bb,10,332
Chord-Type,sus,None,389
Chord-Slash,Bb,10,344
Position,1,1,194
Note-Velocity,25,25,153
Note-On,80,80,80
Note-Duration,16,16,175
Position,16,16,209
Tempo-Class,1,1,258
Tempo,95.00,18,280
Position,17,17,210
Note-Velocity,23,23,151
Note-On,79,79,79
Note-Duration,9,9,168
Position,26,26,219
Note-Velocity,25,25,153
Note-On,78,78,78
Note-Duration,4,4,163
Position,32,32,225
Tempo-Class,1,1,258
Tempo,97.50,19,281
Chord-Tone,B,11,333
Chord-Type,sus,None,389
Chord-Slash,B,11,345
Position,48,48,241
Tempo-Class,1,1,258
Tempo,97.50,19,281
Bar,0,0,192
Position,0,0,193
Tempo-Class,1,1,258
Tempo,95.00,18,280
Chord-Tone,C,0,322
Chord-Type,sus,None,389
Chord-Slash,C,0,334
Position,16,16,209
Tempo-Class,1,1,258
Tempo,97.50,19,281
Phrase,0,0,393
MLU-Type,lick,0,397
MLU-Subtype,general,0,402
Backref-Distance,2,2,419
Note-Velocity,22,22,150
Note-On,75,75,75
Note-Duration,3,3,162
Position,24,24,217
Note-Velocity,21,21,149
Note-On,82,82,82
Note-Duration,2,2,161
Position,26,26,219
Note-Velocity,27,27,155
Note-On,81,81,81
Note-Duration,7,7,166
Position,32,32,225
Tempo-Class,1,1,258
Tempo,97.50,19,281
Chord-Tone,B,11,333
Chord-Type,sus,None,389
Chord-Slash,B,11,345
Position,33,33,226
Note-Velocity,24,24,152
Note-On,80,80,80
Note-Duration,7,7,166
Position,48,48,241
Tempo-Class,1,1,258
Tempo,95.00,18,280
Bar,0,0,192
Position,0,0,193
Tempo-Class,1,1,258
Tempo,97.50,19,281
Chord-Tone,Bb,10,332
Chord-Type,sus,None,389
Chord-Slash,Bb,10,344
Position,1,1,194
MLU-Type,lick,0,397
MLU-Subtype,general,0,402
Note-Velocity,25,25,153
Note-On,78,78,78
Note-Duration,7,7,166
Position,9,9,202
Note-Velocity,25,25,153
Note-On,77,77,77
Note-Duration,7,7,166
Position,16,16,209
Tempo-Class,1,1,258
Tempo,95.00,18,280
Note-Velocity,25,25,153
Note-On,71,71,71
Note-Duration,8,8,167
Position,25,25,218
Note-Velocity,23,23,151
Note-On,68,68,68
Note-Duration,11,11,170
Position,32,32,225
Tempo-Class,1,1,258
Tempo,95.00,18,280
Chord-Tone,B,11,333
Chord-Type,sus,None,389
Chord-Slash,B,11,345
Position,48,48,241
Tempo-Class,1,1,258
Tempo,97.50,19,281
Bar,0,0,192
Position,0,0,193
Tempo-Class,1,1,258
Tempo,95.00,18,280
Chord-Tone,C,0,322
Chord-Type,sus,None,389
Chord-Slash,C,0,334
Position,10,10,203
Phrase,0,0,393
MLU-Type,line,0,398
MLU-Subtype,a,0,405
Note-Velocity,15,15,143
Note-On,67,67,67
Note-Duration,3,3,162
Position,13,13,206
Note-Velocity,24,24,152
Note-On,68,68,68
Note-Duration,3,3,162
Position,16,16,209
Tempo-Class,1,1,258
Tempo,95.00,18,280
Position,17,17,210
Note-Velocity,25,25,153
Note-On,69,69,69
Note-Duration,3,3,162
Position,20,20,213
Note-Velocity,24,24,152
Note-On,70,70,70
Note-Duration,3,3,162
Position,23,23,216
Note-Velocity,24,24,152
Note-On,71,71,71
Note-Duration,4,4,163
Position,28,28,221
Note-Velocity,24,24,152
Note-On,72,72,72
Note-Duration,3,3,162
Position,32,32,225
Tempo-Class,1,1,258
Tempo,100.00,20,282
Chord-Tone,B,11,333
Chord-Type,sus,None,389
Chord-Slash,B,11,345
Note-Velocity,24,24,152
Note-On,73,73,73
Note-Duration,4,4,163
Position,36,36,229
Note-Velocity,23,23,151
Note-On,74,74,74
Note-Duration,3,3,162
Position,39,39,232
Note-Velocity,25,25,153
Note-On,75,75,75
Note-Duration,4,4,163
Position,44,44,237
Note-Velocity,24,24,152
Note-On,76,76,76
Note-Duration,3,3,162
Position,48,48,241
Tempo-Class,1,1,258
Tempo,95.00,18,280
Position,50,50,243
MLU-Type,lick,0,397
MLU-Subtype,general,0,402
Note-Velocity,23,23,151
Note-On,83,83,83
Note-Duration,6,6,165
Position,57,57,250
Note-Velocity,25,25,153
Note-On,80,80,80
Note-Duration,8,8,167
Bar,0,0,192
Position,0,0,193
Tempo-Class,1,1,258
Tempo,97.50,19,281
Chord-Tone,Bb,10,332
Chord-Type,sus,None,389
Chord-Slash,Bb,10,344
Position,1,1,194
Note-Velocity,24,24,152
Note-On,79,79,79
Note-Duration,14,14,173
Position,15,15,208
Note-Velocity,25,25,153
Note-On,78,78,78
Note-Duration,8,8,167
Position,16,16,209
Tempo-Class,1,1,258
Tempo,100.00,20,282
Position,24,24,217
Note-Velocity,23,23,151
Note-On,71,71,71
Note-Duration,6,6,165
Position,32,32,225
Tempo-Class,1,1,258
Tempo,100.00,20,282
Chord-Tone,B,11,333
Chord-Type,sus,None,389
Chord-Slash,B,11,345
Position,48,48,241
Tempo-Class,1,1,258
Tempo,100.00,20,282
Bar,0,0,192
Position,0,0,193
Tempo-Class,1,1,258
Tempo,97.50,19,281
Chord-Tone,C,0,322
Chord-Type,sus,None,389
Chord-Slash,C,0,334
Position,1,1,194
Phrase,0,0,393
MLU-Type,lick,0,397
MLU-Subtype,general,0,402
Note-Velocity,26,26,154
Note-On,77,77,77
Note-Duration,25,25,184
Position,16,16,209
Tempo-Class,1,1,258
Tempo,95.00,18,280
Position,26,26,219
Note-Velocity,25,25,153
Note-On,75,75,75
Note-Duration,7,7,166
Position,32,32,225
Tempo-Class,1,1,258
Tempo,97.50,19,281
Chord-Tone,B,11,333
Chord-Type,sus,None,389
Chord-Slash,B,11,345
Position,48,48,241
Tempo-Class,1,1,258
Tempo,95.00,18,280
Position,49,49,242
Note-Velocity,25,25,153
Note-On,72,72,72
Note-Duration,6,6,165
Bar,0,0,192
Position,0,0,193
