EVENT,VALUE,VALUE_IDX,ENCODING
Note-Duration,2,2,161
Position,24,24,217
Note-Velocity,13,13,141
Note-On,84,84,84
Note-Duration,5,5,164
Position,32,32,225
Tempo-Class,1,1,258
Tempo,100.00,20,282
Note-Velocity,22,22,150
Note-On,67,67,67
Note-Duration,7,7,166
Position,42,42,235
Note-Velocity,18,18,146
Note-On,67,67,67
Note-Duration,6,6,165
Position,48,48,241
Tempo-Class,1,1,258
Tempo,97.50,19,281
Rep-End,1,1,445
Part-End,A,A,434
Part-Start,A,A,429
Rep-Start,2,2,440
Bar,0,0,192
Position,0,0,193
Tempo-Class,1,1,258
Tempo,95.00,18,280
Chord-Tone,Eb,3,325
Chord-Type,,None,346
Chord-Slash,Eb,3,337
Phrase,0,0,393
MLU-Type,line,0,398
MLU-Subtype,w,0,411
Note-Velocity,24,24,152
Note-On,70,70,70
Note-Duration,5,5,164
Position,6,6,199
Note-Velocity,19,19,147
Note-On,82,82,82
Note-Duration,4,4,163
Position,11,11,204
Note-Velocity,21,21,149
Note-On,79,79,79
Note-Duration,4,4,163
Position,16,16,209
Tempo-Class,1,1,258
Tempo,105.00,22,284
Note-Velocity,13,13,141
Note-On,77,77,77
Note-Duration,4,4,163
Position,21,21,214
Note-Velocity,16,16,144
Note-On,75,75,75
Note-Duration,2,2,161
Position,24,24,217
Note-Velocity,25,25,153
Note-On,74,74,74
Note-Duration,8,8,167
Position,32,32,225
Tempo-Class,1,1,258
Tempo,105.00,22,284
Note-Velocity,21,21,149
Note-On,72,72,72
Note-Duration,4,4,163
Position,36,36,229
Note-Velocity,25,25,153
Note-On,74,74,74
Note-Duration,4,4,163
Position,41,41,234
Note-Velocity,20,20,148
Note-On,75,75,75
Note-Duration,6,6,165
Position,48,48,241
Tempo-Class,1,1,258
Tempo,100.00,20,282
Note-Velocity,20,20,148
Note-On,79,79,79
Note-Duration,7,7,166
Position,57,57,250
Note-Velocity,26,26,154
Note-On,74,74,74
Note-Duration,6,6,165
Bar,0,0,192
Position,0,0,193
Tempo-Class,1,1,258
Tempo,102.50,21,283
Chord-Tone,D,2,324
Chord-Type,7,None,368
Chord-Slash,D,2,336
Note-Velocity,18,18,146
Note-On,72,72,72
Note-Duration,8,8,167
Position,15,15,208
Note-Velocity,18,18,146
Note-On,69,69,69
Note-Duration,2,2,161
Position,16,16,209
Tempo-Class,1,1,258
Tempo,92.50,17,279
Position,18,18,211
Note-Velocity,21,21,149
Note-On,66,66,66
Note-Duration,3,3,162
Position,22,22,215
Note-Velocity,21,21,149
Note-On,63,63,63
Note-Duration,2,2,161
Position,25,25,218
Note-Velocity,21,21,149
Note-On,62,62,62
Note-Duration,3,3,162
Position,28,28,221
Note-Velocity,13,13,141
Note-On,60,60,60
Note-Duration,3,3,162
Position,32,32,225
Tempo-Class,1,1,258
Tempo,102.50,21,283
Note-Velocity,20,20,148
Note-On,60,60,60
Note-Duration,7,7,166
Position,40,40,233
Note-Velocity,23,23,151
Note-On,66,66,66
Note-Duration,8,8,167
Position,48,48,241
Tempo-Class,1,1,258
Tempo,97.50,19,281
Position,49,49,242
Note-Velocity,20,20,148
Note-On,72,72,72
Note-Duration,5,5,164
Position,55,55,248
Note-Velocity,18,18,146
Note-On,68,68,68
Note-Duration,2,2,161
Position,57,57,250
Note-Velocity,17,17,145
Note-On,65,65,65
Note-Duration,4,4,163
Position,61,61,254
Note-Velocity,22,22,150
Note-On,70,70,70
Note-Duration,3,3,162
Bar,0,0,192
Position,0,0,193
Tempo-Class,1,1,258
Tempo,95.00,18,280
Chord-Tone,Eb,3,325
Chord-Type,,None,346
Chord-Slash,Eb,3,337
Position,1,1,194
Note-Velocity,16,16,144
Note-On,67,67,67
Note-Duration,3,3,162
Position,5,5,198
Note-Velocity,19,19,147
Note-On,63,63,63
Note-Duration,3,3,162
Position,10,10,203
Note-Velocity,14,14,142
Note-On,60,60,60
Note-Duration,4,4,163
Position,15,15,208
Note-Velocity,16,16,144
Note-On,58,58,58
Note-Duration,4,4,163
Position,16,16,209
Tempo-Class,1,1,258
Tempo,102.50,21,283
Position,32,32,225
Tempo-Class,1,1,258
Tempo,95.00,18,280
Position,45,45,238
MLU-Type,line,0,398
MLU-Subtype,i,0,409
Note-Velocity,24,24,152
Note-On,70,70,70
Note-Duration,3,3,162
Position,48,48,241
Tempo-Class,1,1,258
Tempo,102.50,21,283
Position,49,49,242
Note-Velocity,21,21,149
Note-On,75,75,75
Note-Duration,6,6,165
Position,56,56,249
Note-Velocity,25,25,153
Note-On,70,70,70
Note-Duration,7,7,166
Bar,0,0,192
Position,0,0,193
Tempo-Class,1,1,258
Tempo,100.00,20,282
Chord-Tone,C,0,322
Chord-Type,+7,None,348
Chord-Slash,C,0,334
Position,1,1,194
Note-Velocity,26,26,154
Note-On,74,74,74
Note-Duration,5,5,164
Position,6,6,199
Note-Velocity,19,19,147
Note-On,70,70,70
Note-Duration,3,3,162
Position,10,10,203
Note-Velocity,18,18,146
Note-On,68,68,68
Note-Duration,2,2,161
Position,13,13,206
Note-Velocity,16,16,144
Note-On,67,67,67
Note-Duration,3,3,162
Position,16,16,209
Tempo-Class,1,1,258
Tempo,95.00,18,280
Note-Velocity,20,20,148
Note-On,64,64,64
Note-Duration,3,3,162
Position,20,20,213
Note-Velocity,18,18,146
Note-On,62,62,62
Note-Duration,4,4,163
Position,28,28,221
Note-Velocity,10,10,138
Note-On,68,68,68
Note-Duration,5,5,164
Position,32,32,225
Tempo-Class,1,1,258
Tempo,100.00,20,282
Chord-Tone,C,0,322
Chord-Type,7,None,368
Chord-Slash,C,0,334
Position,37,37,230
Note-Velocity,18,18,146
Note-On,60,60,60
Note-Duration,3,3,162
Position,40,40,233
Note-Velocity,21,21,149
Note-On,64,64,64
Note-Duration,4,4,163
Position,45,45,238
Note-Velocity,18,18,146
Note-On,59,59,59
Note-Duration,5,5,164
Position,48,48,241
Tempo-Class,1,1,258
Tempo,97.50,19,281
Position,53,53,246
Note-Velocity,16,16,144
Note-On,63,63,63
Note-Duration,3,3,162
Position,57,57,250
Note-Velocity,18,18,146
Note-On,58,58,58
Note-Duration,7,7,166
Bar,0,0,192
Position,0,0,193
Tempo-Class,1,1,258
Tempo,100.00,20,282
Chord-Tone,F,5,327
Chord-Type,7,None,368
Chord-Slash,F,5,339
Note-Velocity,19,19,147
Note-On,63,63,63
Note-Duration,3,3,162
Position,4,4,197
MLU-Type,lick,0,397
MLU-Subtype,general,0,402
Note-Velocity,16,16,144
Note-On,57,57,57
Note-Duration,3,3,162
Position,8,8,201
Note-Velocity,19,19,147
Note-On,60,60,60
Note-Duration,4,4,163
Position,13,13,206
Note-Velocity,16,16,144
Note-On,63,63,63
Note-Duration,3,3,162
Position,16,16,209
Tempo-Class,1,1,258
Tempo,100.00,20,282
Note-Velocity,21,21,149
Note-On,67,67,67
Note-Duration,4,4,163
Position,21,21,214
Note-Velocity,20,20,148
Note-On,72,72,72
Note-Duration,17,17,176
Position,32,32,225
Tempo-Class,1,1,258
Tempo,102.50,21,283
Position,47,47,240
MLU-Type,line,0,398
MLU-Subtype,w,0,411
Note-Velocity,24,24,152
Note-On,71,71,71
Note-Duration,7,7,166
Position,48,48,241
Tempo-Class,1,1,258
Tempo,97.50,19,281
Position,55,55,248
Note-Velocity,25,25,153
Note-On,70,70,70
Note-Duration,7,7,166
Bar,0,0,192
Position,0,0,193
Tempo-Class,1,1,258
Tempo,100.00,20,282
Chord-Tone,Bb,10,332
Chord-Type,7,None,368
Chord-Slash,Bb,10,344
Note-Velocity,26,26,154
Note-On,71,71,71
Note-Duration,5,5,164
Position,5,5,198
Note-Velocity,24,24,152
Note-On,72,72,72
Note-Duration,3,3,162
Position,9,9,202
Note-Velocity,23,23,151
Note-On,71,71,71
Note-Duration,2,2,161
Position,13,13,206
Note-Velocity,19,19,147
Note-On,68,68,68
Note-Duration,3,3,162
Position,16,16,209
Tempo-Class,1,1,258
Tempo,92.50,17,279
Position,17,17,210
Note-Velocity,16,16,144
Note-On,65,65,65
Note-Duration,4,4,163
Position,23,23,216
Note-Velocity,19,19,147
Note-On,68,68,68
Note-Duration,3,3,162
Position,28,28,221
Note-Velocity,21,21,149
Note-On,70,70,70
Note-Duration,3,3,162
Position,31,31,224
Note-Velocity,18,18,146
Note-On,68,68,68
Note-Duration,4,4,163
Position,32,32,225
Tempo-Class,1,1,258
Tempo,102.50,21,283
Position,39,39,232
Note-Velocity,14,14,142
Note-On,66,66,66
Note-Duration,4,4,163
Position,45,45,238
Note-Velocity,16,16,144
Note-On,65,65,65
Note-Duration,8,8,167
Position,48,48,241
Tempo-Class,1,1,258
Tempo,105.00,22,284
Bar,0,0,192
Position,0,0,193
Tempo-Class,1,1,258
Tempo,95.00,18,280
Chord-Tone,F,5,327
Chord-Type,-7,None,357
Chord-Slash,F,5,339
Phrase,0,0,393
MLU-Type,line,0,398
MLU-Subtype,t,0,410
Note-Velocity,25,25,153
Note-On,87,87,87
Note-Duration,4,4,163
Position,5,5,198
Note-Velocity,15,15,143
Note-On,81,81,81
Note-Duration,2,2,161
Position,9,9,202
Note-Velocity,24,24,152
Note-On,80,80,80
Note-Duration,2,2,161
Position,13,13,206
Note-Velocity,25,25,153
Note-On,76,76,76
Note-Duration,2,2,161
Position,16,16,209
Tempo-Class,1,1,258
Tempo,102.50,21,283
Note-Velocity,24,24,152
Note-On,75,75,75
Note-Duration,4,4,163
Position,21,21,214
Note-Velocity,19,19,147
Note-On,71,71,71
Note-Duration,2,2,161
Position,24,24,217
Note-Velocity,25,25,153
Note-On,68,68,68
Note-Duration,5,5,164
Position,32,32,225
Tempo-Class,1,1,258
Tempo,105.00,22,284
Chord-Tone,Bb,10,332
Chord-Type,7,None,368
Chord-Slash,Bb,10,344
Note-Velocity,19,19,147
Note-On,65,65,65
Note-Duration,2,2,161
Position,34,34,227
Note-Velocity,21,21,149
Note-On,68,68,68
Note-Duration,3,3,162
Position,37,37,230
Note-Velocity,21,21,149
Note-On,71,71,71
Note-Duration,2,2,161
Position,40,40,233
MLU-Type,lick,0,397
MLU-Subtype,general,0,402
Note-Velocity,19,19,147
Note-On,82,82,82
Note-Duration,6,6,165
Position,48,48,241
Tempo-Class,1,1,258
Tempo,100.00,20,282
Note-Velocity,21,21,149
Note-On,80,80,80
Note-Duration,8,8,167
Position,56,56,249
Note-Velocity,23,23,151
Note-On,79,79,79
Note-Duration,5,5,164
Position,63,63,256
Note-Velocity,17,17,145
Note-On,75,75,75
Note-Duration,6,6,165
Bar,0,0,192
Position,0,0,193
Tempo-Class,1,1,258
Tempo,97.50,19,281
Chord-Tone,Eb,3,325
Chord-Type,,None,346
Chord-Slash,Eb,3,337
Position,6,6,199
Note-Velocity,20,20,148
Note-On,70,70,70
Note-Duration,7,7,166
Position,16,16,209
Tempo-Class,1,1,258
Tempo,100.00,20,282
MLU-Type,melody,0,399
Note-Velocity,22,22,150
Note-On,66,66,66
Note-Duration,8,8,167
Position,25,25,218
Note-Velocity,18,18,146
Note-On,67,67,67
Note-Duration,7,7,166
Position,32,32,225
Tempo-Class,1,1,258
Tempo,95.00,18,280
Position,33,33,226
Note-Velocity,23,23,151
Note-On,68,68,68
Note-Duration,7,7,166
Position,41,41,234
Note-Velocity,21,21,149
Note-On,70,70,70
Note-Duration,6,6,165
Position,48,48,241
Tempo-Class,1,1,258
Tempo,102.50,21,283
Note-Velocity,21,21,149
Note-On,87,87,87
Note-Duration,5,5,164
Position,57,57,250
Note-Velocity,18,18,146
Note-On,86,86,86
Note-Duration,2,2,161
Position,59,59,252
Note-Velocity,14,14,142
Note-On,84,84,84
Note-Duration,2,2,161
Rep-End,2,2,446
Part-End,A,A,434
Part-Start,I,I,433
Rep-Start,1,1,439
Bar,0,0,192
Position,0,0,193
Tempo-Class,1,1,258
Tempo,95.00,18,280
Chord-Tone,Eb,3,325
Chord-Type,,None,346
Chord-Slash,Eb,3,337
Note-Velocity,14,14,142
Note-On,79,79,79
Note-Duration,2,2,161
Position,1,1,194
Note-Velocity,14,14,142
Note-On,82,82,82
Note-Duration,5,5,164
Position,16,16,209
Tempo-Class,1,1,258
Tempo,100.00,20,282
Position,32,32,225
Tempo-Class,1,1,258
Tempo,100.00,20,282
Rep-End,1,1,445
Part-End,I,I,438
